,AAPL,GOOG,MSFT
2018-05-16,0.31645841176087736,0.2700642090510421,0.20617221469539224
2018-05-17,0.296150245652804,0.2651064049189016,0.20909813624391266
2018-05-18,0.24434198537697166,0.2637399012011669,0.20456049156066333
2018-05-21,0.24215602401314673,0.2667605893889418,0.20882352859249936
2018-05-22,0.23257163599815067,0.20835208717659573,0.1874911937163936
2018-05-23,0.23238388501810736,0.2097066887420662,0.1856390768168085
2018-05-24,0.233882484086499,0.2017129695367313,0.17491373749119923
2018-05-25,0.2243523319530513,0.19814600405025345,0.16656650700992115
2018-05-28,0.22229886678232966,0.1907814808834045,0.13667691538796223
2018-05-29,0.21628027873363448,0.18936471465398796,0.1289280306832572
2018-05-30,0.16441302509188813,0.18331411763798197,0.11419748785063519
2018-05-31,0.165930654720879,0.18942934606134834,0.11437914350916102
2018-06-01,0.11552598104564357,0.20209812780518235,0.125762179023628
2018-06-04,0.1162940568034641,0.20815759903631625,0.12397132064791094
2018-06-05,0.11773511052066629,0.20785176657746351,0.12136372579863589
2018-06-06,0.11635961671161249,0.1899690894950248,0.11713374835715283
2018-06-07,0.10746320675411757,0.19132730349580815,0.13112536242164302
2018-06-08,0.10914043000077966,0.19181034074195716,0.13198931591971313
2018-06-11,0.10918681265229409,0.19345000414907762,0.13463170665805596
2018-06-12,0.10372004820074208,0.17870153453927107,0.13058458630809747
2018-06-13,0.1050228935524503,0.18027783340318054,0.13202507619999437
2018-06-14,0.10172141841368472,0.1845693903602341,0.12480640499675194
2018-06-15,0.10832581383703808,0.17676280229112842,0.13635663889042182
2018-06-18,0.10571040631855882,0.18168548408898264,0.13185398767052614
2018-06-19,0.1208033287395904,0.17793309545961508,0.13162890541070466
2018-06-20,0.11949429129319183,0.17724363488683692,0.1298810878355953
2018-06-21,0.12085079396716769,0.18403202045148737,0.13241334141042335
2018-06-22,0.12054606232473065,0.1833939699324909,0.13593298095910808
2018-06-25,0.13027067470402925,0.21285202691351063,0.1556846728590942
2018-06-26,0.13919878499863156,0.20598245013690258,0.15696755124999678
2018-06-27,0.13914275810916152,0.212553357007383,0.1631769197157741
2018-06-28,0.1417248285729322,0.20783262235540056,0.1684691283566426
2018-06-29,0.1242901645542616,0.17513934339729276,0.15167707315610593
2018-07-02,0.127536891811894,0.16735435890195552,0.1574068829113078
2018-07-03,0.13539423958218186,0.1838583195434397,0.1587433581187472
2018-07-04,0.13392677941313355,0.1839213099267932,0.15798243088691158
2018-07-05,0.13918539148816633,0.19382351378301718,0.1516584442374124
2018-07-06,0.1473884629617284,0.1997397083089789,0.1578509691024603
2018-07-09,0.15624931939908482,0.2021528824704778,0.15832991692715717
2018-07-10,0.1548409023571347,0.20046367211436267,0.15834434689649568
2018-07-11,0.15892010956941696,0.19973410430247768,0.15742595756085312
2018-07-12,0.17048422730713003,0.2122527214525402,0.17337490027016422
2018-07-13,0.16604390228593266,0.21248784982529412,0.16869884893785556
2018-07-16,0.1663070728646676,0.20388686830783198,0.16976455166372403
2018-07-17,0.15398482362845858,0.20731069618125725,0.1718457944749889
2018-07-18,0.15555065162394668,0.20773043152159823,0.17317030095323815
2018-07-19,0.1552175977498716,0.2057902051871823,0.17295983816012578
2018-07-20,0.15498832437390558,0.20575937495167204,0.1786988026352608
2018-07-23,0.1419787557393995,0.1841501544857783,0.1618780986931747
2018-07-24,0.13841686428944341,0.21136798000318746,0.16376030609947873
2018-07-25,0.1398836221319215,0.20085278436142323,0.16877731720591702
2018-07-26,0.140372144703579,0.20091602301733383,0.1785078511229906
2018-07-27,0.15532606233710083,0.22748795941243644,0.19585749001664213
2018-07-30,0.15300963826531497,0.23770255214616712,0.2128110070734521
2018-07-31,0.13689731828350749,0.21855613009084382,0.20818823656393765
2018-08-01,0.23966458914690997,0.21802667401718243,0.20788397183444107
2018-08-02,0.25454313095439884,0.21153093299148681,0.20974664476225266
2018-08-03,0.2528395752417086,0.209419689694419,0.20631620338865528
2018-08-06,0.25073533624120176,0.2071099901367906,0.20605744042467905
2018-08-07,0.2549300663006123,0.2101965052357483,0.20651851145446418
2018-08-08,0.24712394723001022,0.2099734003174069,0.20594954831601747
2018-08-09,0.24353768958180588,0.19401723038188673,0.19483433754284749
2018-08-10,0.2464684598443205,0.19840598321276548,0.19393057024780075
2018-08-13,0.24546269250583544,0.19768166344054725,0.19515612802130025
2018-08-14,0.24538696582843558,0.19436655506477737,0.19678881895298808
2018-08-15,0.24268648946877336,0.21244836915733709,0.2057450751165401
2018-08-16,0.2449126426131356,0.21197655281931935,0.20362607049771925
2018-08-17,0.24834355214493803,0.21267565607160763,0.1944410319605789
2018-08-20,0.2543084872843092,0.20453923334012003,0.18729189030741783
2018-08-21,0.2557396091303885,0.1588991246931338,0.18921328821666816
2018-08-22,0.2559608561557566,0.151883916236913,0.15926596749920835
2018-08-23,0.25444919713646236,0.15029428945608297,0.1568785297461811
2018-08-24,0.24111958064149192,0.13695308663524722,0.14626675678391063
2018-08-27,0.23709772182344468,0.13969205043296304,0.1255637749287201
2018-08-28,0.23641593032502312,0.14343865589495922,0.12523185400706197
2018-08-29,0.149136560046094,0.1518547439111883,0.13460257795597186
2018-08-30,0.12135707008627428,0.1546393544743683,0.13027280364817465
2018-08-31,0.12404491225559543,0.16664204237428834,0.1300845306753403
2018-09-03,0.12503361158296414,0.16659513554034863,0.13021264454892476
2018-09-04,0.11429488412585002,0.16819889653986128,0.1313556005964291
2018-09-05,0.1205263710210264,0.1690242153785164,0.16901839203849775
2018-09-06,0.14137170085248854,0.17163929399850048,0.1691432177288173
2018-09-07,0.14296229278470582,0.17043635596830828,0.16864459154134384
2018-09-10,0.1540972753127071,0.17071521250446656,0.17097233753055915
2018-09-11,0.1739951726624583,0.17508962926443936,0.1757465885894401
2018-09-12,0.18277650995162367,0.16309559998002393,0.16221199809951886
2018-09-13,0.19359452469602945,0.1683733966617064,0.1649717662085627
2018-09-14,0.1893151328827314,0.167983782100571,0.16469223024968843
2018-09-17,0.21137421832725367,0.17193658391371147,0.16854142701596017
2018-09-18,0.21119361376401727,0.17313368328115095,0.1652968965864418
2018-09-19,0.21117874589619445,0.1754622249734447,0.1733364363026411
2018-09-20,0.21253020102455503,0.18326356341196937,0.18068452044015795
2018-09-21,0.21645635226036583,0.18545573194416382,0.18014738846580042
2018-09-24,0.2204197541540861,0.17389969511294304,0.1774760812760318
2018-09-25,0.21973726266359708,0.17780973266618103,0.17748864218203544
2018-09-26,0.21497915574602738,0.16671626966300454,0.17065631475978355
2018-09-27,0.22512779616673487,0.17329656536575902,0.17085859893444422
2018-09-28,0.22147050569678386,0.1637160632766231,0.17070584759598356
2018-10-01,0.2229144066429566,0.16393516988334442,0.17420759132124977
2018-10-02,0.22491003981357727,0.15243907051379685,0.17347081023665847
2018-10-03,0.22721488917332447,0.14885121860536393,0.130341218763656
2018-10-04,0.22826281139877225,0.177544146507087,0.15550780198023598
2018-10-05,0.23447081897362693,0.1795203646796707,0.1561086379559727
2018-10-08,0.22878904341781756,0.18120005919839866,0.15907793400219858
2018-10-09,0.21649254866153278,0.17804445948651812,0.1540019916346251
2018-10-10,0.2728561184806168,0.2502101454788639,0.2514253018211115
2018-10-11,0.25747190866187875,0.24458554241575142,0.24653576592589396
2018-10-12,0.28777303635772244,0.27027652503209154,0.27895323905137986
2018-10-15,0.28175905142702207,0.271512179043285,0.2832676486794685
2018-10-16,0.292315959656329,0.28966460526438076,0.30455792000060294
2018-10-17,0.2929037370350773,0.2873006873784228,0.3010980666426703
2018-10-18,0.3038681064206524,0.2917165281895196,0.30177160905205874
2018-10-19,0.3065893978847568,0.2902898481327795,0.30052739904048975
2018-10-22,0.3030231029858661,0.2895438905756389,0.30253771691713993
2018-10-23,0.30406748258145205,0.286432817650627,0.30541603392257066
2018-10-24,0.3276785979063075,0.3290957586395825,0.35713052346788415
2018-10-25,0.3288606035276586,0.3655536600838489,0.4193686776134057
2018-10-26,0.33248943247868823,0.37072570126059307,0.4206500199974362
2018-10-29,0.3358923097114709,0.40061562544304263,0.426961450576607
2018-10-30,0.33429560948015946,0.40732040304275713,0.42720069250055226
2018-10-31,0.34609115612957503,0.4376593890481379,0.44421114632631475
2018-11-01,0.3471701002455637,0.42860430643135505,0.4400179395990481
2018-11-02,0.41936042485992076,0.42900116154216217,0.4402963468355468
2018-11-05,0.4284753816870566,0.431173793107619,0.4422610458921749
2018-11-06,0.42684110145739496,0.43660701906883914,0.43933691440607964
2018-11-07,0.413810466960114,0.4181336420115341,0.4130835718929779
2018-11-08,0.41341882693588494,0.41979275933618904,0.4130097096754412
2018-11-09,0.3944511763976314,0.40952607280835573,0.40289761914980843
2018-11-12,0.4253551952278531,0.41557870252610096,0.40765990674319325
2018-11-13,0.41294778293903894,0.40149404144209144,0.3904690593043342
2018-11-14,0.419651919519319,0.40344429734738274,0.3949704387099388
2018-11-15,0.43105283891853896,0.4028702952852457,0.3983571145499753
2018-11-16,0.4286216560706355,0.4015441838931111,0.39987658574534174
2018-11-19,0.44244805161413614,0.42295267271642606,0.41614519997911686
2018-11-20,0.45918189107536544,0.42375826157836805,0.4243821810441854
2018-11-21,0.45193979019980535,0.3907379367058902,0.38072481988485235
2018-11-22,0.4382689058844068,0.35726425303405956,0.31717680313808566
2018-11-23,0.4411164403295766,0.35216406498582264,0.31501807049396097
2018-11-26,0.4486532342428009,0.31686479540492946,0.31962033946405577
2018-11-27,0.4462472223075112,0.3127572977292449,0.3199675842541334
2018-11-28,0.4608256584158142,0.314162964491424,0.329127539031743
2018-11-29,0.4515864181635964,0.31317543802674924,0.3291430299390022
2018-11-30,0.39632089218459093,0.3101162034758378,0.3295068657322803
2018-12-03,0.4142870562641459,0.3036547560817177,0.3287847600748352
2018-12-04,0.43411792584005726,0.3563873096901888,0.3508020791700384
2018-12-05,0.4127665896228259,0.3312960876589594,0.3204441571252311
2018-12-06,0.4128163397819453,0.33634869400258216,0.32160513112084094
2018-12-07,0.4227763857439069,0.34935929801140814,0.3456339971272588
2018-12-10,0.3957040156667183,0.3370666846089714,0.3485716062223967
2018-12-11,0.3955262157139101,0.3393935039880901,0.35000876146254994
2018-12-12,0.3878919107382593,0.3406985546875044,0.3425886647831248
2018-12-13,0.37715305960521966,0.3332548734402696,0.33458463992537013
2018-12-14,0.38324660368096564,0.3397278659753178,0.35230629458317203
2018-12-17,0.36354327363648414,0.32052152799190287,0.34705886221763094
2018-12-18,0.3321805682904704,0.3227960656646447,0.3334754061713379
2018-12-19,0.34705522696180563,0.3205139831365104,0.33033766759876054
2018-12-20,0.3542391179188372,0.3236270781585378,0.3390720701749196
2018-12-21,0.36774695181170935,0.33697484458727567,0.3576377493033012
2018-12-24,0.36590507806434125,0.3225675440545879,0.35988060147478407
2018-12-25,0.36649865395934705,0.32280979723525843,0.35768853844277393
2018-12-26,0.427943613447187,0.37115546287475104,0.41558211502608217
2018-12-27,0.4279399101242366,0.37159121205098633,0.41720434690160785
2018-12-28,0.42874426527890447,0.37075395482623164,0.41545879531034224
2018-12-31,0.4057249142807048,0.36732479895124415,0.41593475175996036
2019-01-01,0.38194625334085197,0.32002867978992033,0.40328961444699446
2019-01-02,0.3821922621739324,0.3222242535995217,0.4031143141809479
2019-01-03,0.5202272925669396,0.33081263005269546,0.41866630338803484
2019-01-04,0.541873506093334,0.36669319642532955,0.43440100227371103
2019-01-07,0.5399792661024724,0.36690201059678784,0.4223439381149529
2019-01-08,0.5476611010124228,0.3656141296930403,0.42164776813890215
2019-01-09,0.5527651534500467,0.36372933250234785,0.4252458382861915
2019-01-10,0.550522585392076,0.36401442304702797,0.4249480632488612
2019-01-11,0.5414566138437689,0.36018884872057194,0.4115551759740861
2019-01-14,0.542585529205546,0.3508113228605558,0.39836292664384293
2019-01-15,0.5463182460442193,0.36427452761730145,0.4099621092803689
2019-01-16,0.5390412737676556,0.3631014635351827,0.40991330653013125
2019-01-17,0.5322429423781968,0.358434862690061,0.40193954600538684
2019-01-18,0.5117548443428839,0.3354208159844331,0.3819152337400488
2019-01-21,0.5009446991998567,0.33441211069071936,0.3396102438382674
2019-01-22,0.509334131226761,0.35224219784200794,0.35113731788570224
2019-01-23,0.4462703665575707,0.27744959507996814,0.2705202238522625
2019-01-24,0.44653488296940114,0.27750996675480283,0.2715995014549952
2019-01-25,0.4623345338424585,0.28032403917911364,0.26975982762636846
2019-01-28,0.4622551475311785,0.29071303430208484,0.27959001609501594
2019-01-29,0.4635955666367707,0.2930754578445489,0.2905718942873601
2019-01-30,0.5212910390207717,0.30526505163120704,0.3113123488364976
2019-01-31,0.333664961270206,0.2923280158401171,0.2851425712789114
2019-02-01,0.3092829680058068,0.23318469440114345,0.24583656211423624
2019-02-04,0.31738110813577486,0.2409540124358946,0.26517836195502964
2019-02-05,0.3165256712998865,0.24244361798774766,0.26804211974791464
2019-02-06,0.31529239119195074,0.26508230753114365,0.2679820492780501
2019-02-07,0.327994449712962,0.2710404072898716,0.2682643968697882
2019-02-08,0.32471416957313587,0.2668684164211614,0.266507615383189
2019-02-11,0.31839945859215213,0.2620996220034745,0.26532272067850776
2019-02-12,0.3141766069022841,0.25333296925828924,0.25129091294909933
2019-02-13,0.3149390822877446,0.25349397129819357,0.25115495539036037
2019-02-14,0.3149251777838282,0.252347207184623,0.2500473246244704
2019-02-15,0.3157736930996595,0.25299548747562406,0.24821072940975936
2019-02-18,0.3157736930996595,0.25299548747562406,0.24821072940975936
2019-02-19,0.29954049224451623,0.23331014915952508,0.23762373204113155
2019-02-20,0.29951133305141114,0.23420079818664966,0.23823576934625604
2019-02-21,0.2982413012548228,0.24166521885575115,0.24830091103375684
2019-02-22,0.2818128740879329,0.23905022836543754,0.2509945099712085
2019-02-25,0.2770700246706476,0.22700239427055754,0.23806436266172457
2019-02-26,0.27142022951310785,0.22368311467122134,0.22135577808754361
2019-02-27,0.1523345036047025,0.2049988564787843,0.19474874716940088
2019-02-28,0.157816667592857,0.18557542755624745,0.1788802356278027
2019-03-01,0.16051239016729857,0.1955414024862808,0.16347107090198493
2019-03-04,0.1298149440420708,0.18424161741238365,0.13849259372903153
2019-03-05,0.11621176043712247,0.18484518390646423,0.1349537582189113
2019-03-06,0.11825007214474204,0.15399851559308994,0.1258709362142916
2019-03-07,0.1043001943911543,0.15089462211494892,0.1322149915985134
2019-03-08,0.10363133701891984,0.14999231380921138,0.13217898423184027
2019-03-11,0.15446626624118343,0.17710496866947817,0.1452887858355058
2019-03-12,0.15603704484835165,0.1659440819230061,0.13899129585009412
2019-03-13,0.15387984589728035,0.16560193547824117,0.13916781775467496
2019-03-14,0.15634280652025062,0.1690738214147393,0.13918217328005053
2019-03-15,0.15803167875075344,0.16561616059809153,0.13852439373175124
2019-03-18,0.15838774655807658,0.16565891478791253,0.1429757930271953
2019-03-19,0.16478789998767304,0.16880241919723737,0.1425445819395914
2019-03-20,0.16536341279228448,0.17675766685915256,0.1347802656892968
2019-03-21,0.19529389910055062,0.16029106760270584,0.13785063864181504
2019-03-22,0.21729222755129549,0.1849162538617157,0.1726720661356118
2019-03-25,0.22536814667680538,0.19132563595943952,0.17259379688178705
2019-03-26,0.23086810254714102,0.19490893834220932,0.17187257589510002
2019-03-27,0.23168321944496698,0.20011111039134183,0.17670447316470397
2019-03-28,0.2262910433530242,0.20132694324362024,0.17630809188424068
2019-03-29,0.2252978162198503,0.19190455071138235,0.17763927408040006
2019-04-01,0.2254773096538187,0.20011197241571568,0.17825811664095548
2019-04-02,0.22710069278928974,0.19677252166906792,0.17591282674205597
2019-04-03,0.22354590121744367,0.19602139828943635,0.1759532254178219
2019-04-04,0.21469830235251297,0.18891821819806892,0.16914169898091388
2019-04-05,0.21419558548501794,0.1914950408994694,0.16881851112709997
2019-04-08,0.19156051495606014,0.1654685110826487,0.15718730973345682
2019-04-09,0.1926959502585459,0.15895231250055128,0.15923673862850463
2019-04-10,0.19270288508728925,0.15955988130891963,0.15918660630958578
2019-04-11,0.19682327210535877,0.1575310929841102,0.15914057850210053
2019-04-12,0.19446083614091153,0.1613931392699408,0.1559455411663865
2019-04-15,0.1928149553888315,0.16134187806352138,0.14927603873591697
2019-04-16,0.18888165087454947,0.1569277240990707,0.14986090053461595
2019-04-17,0.19648143376203073,0.14127235688203676,0.15152989893482394
2019-04-18,0.15501492083689863,0.13968024379330635,0.13700876634967785
2019-04-19,0.12927115883350102,0.11418939702239508,0.08893969601614714
2019-04-22,0.11577302953502332,0.10940890059246398,0.08845158016431369
2019-04-23,0.10795956567057524,0.10929051224816434,0.09658143729649124
2019-04-24,0.1096040288803633,0.10487946271812013,0.08769553144927114
2019-04-25,0.11970491675937663,0.10156102640863957,0.13518802284993411
2019-04-26,0.12348035319622307,0.10211117347150919,0.1345465662522084
2019-04-29,0.12312321592010415,0.09341536196298146,0.13501977955064348
2019-04-30,0.14030823118827246,0.3116620439617533,0.13475420011436218
2019-05-01,0.21579283273166747,0.31659432559966,0.1621988341334564
2019-05-02,0.21878438204653752,0.31490249343082233,0.16998287739781523
2019-05-03,0.22085713887030198,0.3235332324601103,0.18197779303031794
2019-05-06,0.2260488618842805,0.32379939515014877,0.18475319035164817
2019-05-07,0.24862446716165307,0.3263597208725069,0.20158187729170243
2019-05-08,0.24799044296587197,0.32638313666488283,0.20087184667898927
2019-05-09,0.24930474726494786,0.32616385696646827,0.20100257323929718
2019-05-10,0.2575924490736151,0.3230049195885279,0.20441897095314282
2019-05-13,0.33262649197063315,0.33501870389641997,0.23510409466830137
2019-05-14,0.3394171997308292,0.33412296989879897,0.23746396983227525
2019-05-15,0.33403754448796186,0.36532704722643533,0.2383300262954383
2019-05-16,0.3331191615036155,0.36941850639893975,0.24687077262232754
2019-05-17,0.33293923940002296,0.37165839581990434,0.2487987442598677
2019-05-20,0.3460618465151195,0.3730926001828745,0.2554347848368412
2019-05-21,0.3499899400755568,0.37137528578924217,0.2517670861539367
2019-05-22,0.3538362813717776,0.37195299598095793,0.2520128194777746
2019-05-23,0.35586600782779737,0.3703021539829662,0.22626188909892028
2019-05-24,0.3559472365082567,0.36758870524643594,0.22491032956890392
2019-05-27,0.3555280916268041,0.3623020523810682,0.22496155310728497
2019-05-28,0.3523852000553834,0.23562474034395126,0.22312537456490336
2019-05-29,0.28964247786941727,0.23434614789025418,0.21353385758570442
2019-05-30,0.2936835374321942,0.23449248763550687,0.21019268867422186
2019-05-31,0.2855721762414608,0.2232092808310935,0.20184774237556236
2019-06-03,0.2846961781700271,0.30516564314519395,0.22723828035566154
2019-06-04,0.31799828120343254,0.3147929647607191,0.2420339030613026
2019-06-05,0.3269681692667585,0.3152508789800856,0.2547859944025454
2019-06-06,0.3336316904881946,0.31634174684253485,0.26069751380246253
2019-06-07,0.3459366309176053,0.3287840806390817,0.2745424084703806
2019-06-10,0.27250852944456005,0.32204639039066063,0.24827780134987562
2019-06-11,0.2700687682033591,0.3206742136261735,0.24793451176271683
2019-06-12,0.2677355411775604,0.28341593693252287,0.24766869048719206
2019-06-13,0.2670554446515071,0.2821190275259477,0.23601538377618556
2019-06-14,0.267648371109659,0.27949963511427806,0.23413406734588824
2019-06-17,0.23831709708697926,0.2741327257026661,0.22614857467524022
2019-06-18,0.24257771396371394,0.2745259547606399,0.2319539559155321
2019-06-19,0.2272091687329796,0.2742232580057908,0.23172401286012434
2019-06-20,0.21322922743096392,0.2752380358300679,0.22586251643758617
2019-06-21,0.21299024390318758,0.27704451931578744,0.22593553352645007
2019-06-24,0.2133489437569754,0.27763900621742815,0.225492701018303
2019-06-25,0.22324178439184564,0.2921131953263285,0.2597783419128605
2019-06-26,0.22787882878547802,0.28814546560096865,0.25553439749282586
2019-06-27,0.22895239730294334,0.2879893056690939,0.25538564462397406
2019-06-28,0.21832955611960245,0.2858144928531322,0.24540373241521493
2019-07-01,0.21339220108306123,0.17416791225680056,0.20783516673694286
2019-07-02,0.18518142188721703,0.17064406110252747,0.19234624070110937
2019-07-03,0.18165583068878452,0.16487951994826774,0.1826322825446982
2019-07-04,0.17952139647141518,0.1653043685354469,0.17822865935699014
2019-07-05,0.16170042063000686,0.1542009332659598,0.15519141184738533
2019-07-08,0.17942635991367503,0.15968218701269762,0.15323392230628313
2019-07-09,0.17657788056284882,0.16054930865048045,0.15317824197736848
2019-07-10,0.17792007792467732,0.16511981734946082,0.1541471824652768
2019-07-11,0.18099373100698124,0.16243215584351553,0.15358289215153675
2019-07-12,0.17866709506361642,0.16124974429003633,0.15357886108534918
2019-07-15,0.17989989040856771,0.1607943416748381,0.15378557550150346
2019-07-16,0.16399153129603317,0.15832974886302145,0.15231270667698765
2019-07-17,0.16524087314796754,0.16080798925044745,0.1535634701652421
2019-07-18,0.16739402927372857,0.15920806616791358,0.14988921654005213
2019-07-19,0.17677279868420306,0.16576838106044542,0.15000195987117243
2019-07-22,0.19246754010042125,0.1657565939722245,0.15596991729850535
2019-07-23,0.18193042219216463,0.13112810827348137,0.09987192610556946
2019-07-24,0.16923730364399933,0.13235934877485267,0.10380616917274188
2019-07-25,0.17285050416369296,0.13338219185510983,0.1061346758402229
2019-07-26,0.16799012532305937,0.3689846587074783,0.10724842283061087
2019-07-29,0.15969845144673023,0.3718495238413909,0.10160083570688241
2019-07-30,0.16050122727742686,0.3762374393741778,0.10272777546687585
2019-07-31,0.17236020419984202,0.3781221438847913,0.14829220195526527
2019-08-01,0.19219291754670206,0.3796879102098281,0.15584261199010027
2019-08-02,0.20795247384537513,0.38342462265820865,0.15852511791601645
2019-08-05,0.2739869171532966,0.403183093736376,0.20103385912861493
2019-08-06,0.2823249174364936,0.4055810782442228,0.21338027693768813
2019-08-07,0.2825662433657844,0.40322583636327813,0.21047666782559274
2019-08-08,0.29272832586075737,0.4124814240354587,0.23133427106433704
2019-08-09,0.2946238053099248,0.41666284881758153,0.2329544631086666
2019-08-12,0.29232687334889224,0.41905320711007543,0.23788963855644604
2019-08-13,0.3288807787609558,0.4238810111706334,0.24516929629686454
2019-08-14,0.34663410338042017,0.4361829496008806,0.27345187077532507
2019-08-15,0.34431655010309975,0.43621606200518315,0.2733934899059663
2019-08-16,0.3503857264348343,0.4332576733422424,0.2816996686797382
2019-08-19,0.34729937487116436,0.4364567083096329,0.28412137745426813
2019-08-20,0.34630440501271975,0.43962048835279555,0.28459898893544194
