,GOOG
2018-07-19,72.78710058686892
2018-07-20,69.57941879125809
2018-07-23,85.94547122288321
2018-07-24,89.17487615772768
2018-07-25,88.8276063684909
2018-07-26,88.07937321852079
2018-07-27,72.91970443206957
2018-07-30,66.57745922899973
2018-07-31,65.59054195714927
2018-08-01,60.356064191220575
2018-08-02,60.53506088830309
2018-08-03,61.40853548794062
2018-08-06,58.076758078324104
2018-08-07,63.21735028019418
2018-08-08,67.27336623211573
2018-08-09,68.74600059534313
2018-08-10,59.90376542256994
2018-08-13,44.64914982230571
2018-08-14,40.49294213883617
2018-08-15,30.265574844707842
2018-08-16,36.05230141797054
2018-08-17,40.7505995221859
2018-08-20,45.51725281228084
2018-08-21,41.58353474710554
2018-08-22,41.35270713196502
2018-08-23,41.539738982169915
2018-08-24,48.31893768790971
2018-08-27,49.84159307275611
2018-08-28,44.58589665070022
2018-08-29,50.06746505896822
2018-08-30,50.513993547033316
2018-08-31,44.909818241932506
2018-09-03,42.439766462209334
2018-09-04,44.2677896703257
2018-09-05,43.51293554414173
2018-09-06,40.98569872978555
2018-09-07,36.871714272252
2018-09-10,38.26626184436876
2018-09-11,40.89555767238443
2018-09-12,37.98960959551485
2018-09-13,37.00836206055659
2018-09-14,27.798795333874324
2018-09-17,26.800962700539003
2018-09-18,20.41913498001429
2018-09-19,27.105067073649778
2018-09-20,39.08100396098803
2018-09-21,34.13519462169191
2018-09-24,42.13852729025487
2018-09-25,49.394219030720144
2018-09-26,53.228251397618045
2018-09-27,60.09072028205729
2018-09-28,59.69470035738005
2018-10-01,56.51260201805015
2018-10-02,64.55850411703796
2018-10-03,61.66389692032984
2018-10-04,48.55679921737088
2018-10-05,50.44913486382032
2018-10-08,45.85952243052016
2018-10-09,39.11340035302966
2018-10-10,22.201724214766912
2018-10-11,24.650848261529802
2018-10-12,33.7409429521625
2018-10-15,27.03548288618667
2018-10-16,36.90332588337977
2018-10-17,31.849748393807076
2018-10-18,28.384690944582815
2018-10-19,30.284438162957088
2018-10-22,30.256590432615383
2018-10-23,30.170231600818397
2018-10-24,28.122920387828643
2018-10-25,39.78910988695886
2018-10-26,37.8236629029559
2018-10-29,33.48448643283143
2018-10-30,42.92318333256162
2018-10-31,49.642530706765214
2018-11-01,43.97619083110788
2018-11-02,44.7318562242322
2018-11-05,37.14250434413631
2018-11-06,40.81200848584433
2018-11-07,50.807220063681335
2018-11-08,47.92146201452884
2018-11-09,44.995283024012416
2018-11-12,41.319769961765495
2018-11-13,47.74017046893895
2018-11-14,40.95989987258201
2018-11-15,48.81010542193349
2018-11-16,58.77740062195671
2018-11-19,46.897601638196235
2018-11-20,38.737006518934706
2018-11-21,43.005224884898325
2018-11-22,45.39941815909937
2018-11-23,46.236352286552204
2018-11-26,48.39773114064214
2018-11-27,37.178017426983445
2018-11-28,50.863281318517295
2018-11-29,55.33350552906281
2018-11-30,64.97907301955559
2018-12-03,67.98343428924336
2018-12-04,51.46914709692852
2018-12-05,46.88047346605873
2018-12-06,51.52536488137336
2018-12-07,53.63627814799582
2018-12-10,53.061870280331654
2018-12-11,53.13470207340645
2018-12-12,55.48910448806551
2018-12-13,58.42941689496449
2018-12-14,48.522076587973444
2018-12-17,44.23823496486299
2018-12-18,36.45313222106346
2018-12-19,34.88167245357897
2018-12-20,30.971351174872353
2018-12-21,23.703742821057844
2018-12-24,30.26246679954251
2018-12-25,30.26246679954251
2018-12-26,43.75399687673795
2018-12-27,51.76687834810918
2018-12-28,49.413046591862965
2018-12-31,45.95851744869128
2019-01-01,42.52463654217578
2019-01-02,45.9099878876958
2019-01-03,43.6857518671109
2019-01-04,61.513939339698055
2019-01-07,58.80133688708385
2019-01-08,61.702024248071794
2019-01-09,65.13009034764474
2019-01-10,73.88077612793336
2019-01-11,70.25161625182237
2019-01-14,66.1174167594555
2019-01-15,60.37548410944866
2019-01-16,60.244159211327045
2019-01-17,64.4190853221167
2019-01-18,66.48251199708395
2019-01-21,66.48251199708395
2019-01-22,55.94315829638102
2019-01-23,66.27646721268721
2019-01-24,51.228531838049584
2019-01-25,57.81467726200451
2019-01-28,48.03325727484736
2019-01-29,45.757259133976056
2019-01-30,54.940134340552085
2019-01-31,64.5234154415344
2019-02-01,66.77841151532601
2019-02-04,64.92357513059375
2019-02-05,66.60197798532874
2019-02-06,55.81898651912413
2019-02-07,50.09965412467392
2019-02-08,49.30271158297089
2019-02-11,56.068782114472235
2019-02-12,60.26537335035133
2019-02-13,60.3898932358486
2019-02-14,57.40919189436481
2019-02-15,61.220678050555534
2019-02-18,64.35647981572814
2019-02-19,59.152397864188806
2019-02-20,49.07292634489804
2019-02-21,45.40115892109019
2019-02-22,42.05570201465023
2019-02-25,35.812365102805856
2019-02-26,49.95187588603798
2019-02-27,59.81655639836873
2019-02-28,64.03883454989301
2019-03-01,70.98390211326111
2019-03-04,64.68166549554536
2019-03-05,70.319311452515
2019-03-06,67.12081553336375
2019-03-07,63.20948074911133
2019-03-08,62.662312281146306
2019-03-11,70.17776258669458
2019-03-12,75.70911070773226
2019-03-13,84.98293345181948
2019-03-14,78.46001528420476
2019-03-15,78.3887897542204
2019-03-18,77.2874481490873
2019-03-19,79.49978906898966
2019-03-20,82.19569186489285
2019-03-21,80.57262969173821
2019-03-22,67.24242805604497
2019-03-25,59.35141585499581
2019-03-26,57.879845542913834
2019-03-27,58.906742442395384
2019-03-28,57.67943456758614
2019-03-29,49.135941724500164
2019-04-01,50.422829543201374
2019-04-02,52.36806549819357
2019-04-03,56.833286582706634
2019-04-04,59.72364326058589
2019-04-05,56.94940066014245
2019-04-08,51.626362969501805
2019-04-09,40.09488098584817
2019-04-10,38.889751216795965
2019-04-11,49.59496954634483
2019-04-12,61.36757060618023
2019-04-15,67.49808789463475
2019-04-16,77.41964666802754
2019-04-17,82.82534714276224
2019-04-18,81.99065523289929
2019-04-19,77.07901897692862
2019-04-22,78.83123346851204
2019-04-23,81.14308779272821
2019-04-24,71.9016819702731
2019-04-25,80.20386512026928
2019-04-26,84.64809064282697
2019-04-29,92.04130083864365
2019-04-30,46.60746902851772
2019-05-01,41.678814184501654
2019-05-02,36.95343611055672
2019-05-03,42.28408304281452
2019-05-06,41.77061841349188
2019-05-07,36.778824648998494
2019-05-08,35.58680420366511
2019-05-09,35.02650694973684
2019-05-10,32.11975138415639
2019-05-13,23.812351042581312
2019-05-14,23.529644869392143
2019-05-15,33.02892818719286
2019-05-16,34.38442664883185
2019-05-17,29.099118203139383
2019-05-20,38.92435990424529
2019-05-21,45.69789559300614
2019-05-22,47.3451894478023
2019-05-23,38.76442347214337
2019-05-24,36.152930903605984
2019-05-27,39.11482226704458
2019-05-28,41.05193623242868
2019-05-29,38.12087504342061
2019-05-30,37.992520912806235
2019-05-31,41.8838453102277
2019-06-03,31.7545566620944
2019-06-04,22.730832174187796
2019-06-05,15.789439532189675
2019-06-06,18.173925000329447
2019-06-07,30.168289911499485
2019-06-10,31.496822544826287
2019-06-11,30.561495198986606
2019-06-12,32.0995198416185
2019-06-13,37.75206957103444
2019-06-14,37.05755417532283
2019-06-17,39.17449192501555
2019-06-18,46.53890490268591
2019-06-19,45.79112479801988
2019-06-20,52.159929328711605
2019-06-21,84.7070666099464
2019-06-24,77.65875442087015
2019-06-25,66.80888606813633
2019-06-26,63.065612831333496
2019-06-27,54.23211522530325
2019-06-28,50.24458425605476
2019-07-01,57.77094292410743
2019-07-02,62.642226742009825
2019-07-03,62.24893146873703
2019-07-04,63.88013475807908
2019-07-05,64.6547009681324
2019-07-08,54.636032204246526
2019-07-09,57.77363177522598
2019-07-10,59.604701700626926
2019-07-11,57.72395356386025
2019-07-12,60.57746767476393
2019-07-15,77.78549294272219
2019-07-16,82.98461909982134
2019-07-17,80.5083663303104
2019-07-18,79.62866085293149
2019-07-19,64.66833795478611
2019-07-22,62.862087512028474
2019-07-23,62.06528230722255
2019-07-24,57.345892681525356
2019-07-25,50.249653388954016
2019-07-26,82.04109587542355
2019-07-29,77.05931806085425
2019-07-30,70.12455703181391
2019-07-31,66.84799786588492
2019-08-01,64.43593871061398
2019-08-02,59.42236255205002
2019-08-05,49.7667195614582
2019-08-06,54.207373901197094
2019-08-07,54.861498679043336
2019-08-08,62.48913220947794
2019-08-09,58.11030552756745
2019-08-12,54.55213024170385
2019-08-13,59.086184174323265
2019-08-14,54.537508950533656
2019-08-15,32.61695622881875
2019-08-16,37.0424713981648
2019-08-19,44.55506292251722
2019-08-20,43.26636893516148
2019-08-21,46.4939972142833
2019-08-22,49.07075771920599
2019-08-23,49.78227768408348
2019-08-26,49.775911611049395
2019-08-27,48.68324160727832
2019-08-28,41.79697892450424
2019-08-29,51.1472474849313
2019-08-30,53.30795858968497
2019-09-02,47.45037379018281
2019-09-03,51.230773670389326
2019-09-04,54.00599688880614
2019-09-05,58.60679016593441
2019-09-06,51.781768871427545
2019-09-09,56.51861115932267
2019-09-10,54.620048224326766
2019-09-11,58.90281047577247
2019-09-12,78.04215966412566
2019-09-13,76.05246460096353
2019-09-16,72.21363771107798
2019-09-17,70.4957245092628
2019-09-18,66.0499513412723
2019-09-19,70.2780793911649
2019-09-20,65.65843962232907
2019-09-23,77.82297314515567
2019-09-24,65.53530106916779
2019-09-25,64.88981677185092
2019-09-26,65.62393541304168
2019-09-27,57.80612735653714
2019-09-30,54.74591736465304
2019-10-01,44.487546222005165
2019-10-02,30.93064113032935
2019-10-03,33.52232242235246
2019-10-04,43.436558564158204
2019-10-07,43.64980363520828
2019-10-08,38.26084365298489
2019-10-09,40.48217335099506
2019-10-10,44.36970402551642
2019-10-11,45.14831263153613
