,AAPL_ret,AAPL_logret,AAPL_ma20,AAPL_vol20,AAPL_rsi14,GOOG_ret,GOOG_logret,GOOG_ma20,GOOG_vol20,GOOG_rsi14,MSFT_ret,MSFT_logret,MSFT_ma20,MSFT_vol20,MSFT_rsi14
2018-02-26,0.019772086727653182,0.019579157944110165,41.69324989318848,0.35153889381374265,72.4254341712642,0.015051599079210387,0.014939447732859752,54.70335063934326,0.3904204740022309,63.68483286952289,0.014458862913582005,0.014355330337476144,91.38850021362305,0.38137004929208307,59.970732302491456
2018-02-27,-0.0032407768178949192,-0.0032460395082993215,41.83599987030029,0.35075151243964103,78.88446718168385,-0.022260088477629836,-0.022511583454083915,54.58985061645508,0.39652032962198996,65.54846930527484,-0.012785592581369132,-0.012868031712801226,91.46150016784668,0.38147579199360965,61.46925061919695
2018-02-28,-0.0015135617096515563,-0.001514708301280187,41.96962490081787,0.35116792703025257,90.2840991804893,-0.012125680983944842,-0.012199796799454505,54.426825523376465,0.3971030230889009,77.06508212792349,-0.004564759226181936,-0.004575209553858531,91.39949989318848,0.37160823137440147,77.65147756795878
2018-03-01,-0.01751625422589309,-0.017671479116936964,42.05987491607666,0.3588398372596589,80.60585993866337,-0.031872005896166344,-0.03239097513267859,54.181375694274905,0.4106379485995257,58.36938070409152,-0.009811221092896782,-0.009859668266970307,91.32899971008301,0.37217306929671307,67.18172988934853
2018-03-02,0.006914324079241085,0.006890529758635103,42.25625,0.31415133278040624,76.70095065640561,0.00878894065968816,0.008750542741398562,54.09892559051514,0.3772967535509158,57.29741196436147,0.0021540611838830603,0.0021517445203179824,91.39249992370605,0.35940357814995333,65.26479723012977
2018-03-05,0.003461781891547666,0.0034558037173992354,42.510375022888184,0.2936808437488541,75.72136430878845,0.011131539385162315,0.011070039770014377,54.18675060272217,0.32911978983022466,59.869868600331145,0.006340637491032197,0.006320620219419001,91.67449989318848,0.3221901799894871,64.96462792799481
2018-03-06,-0.0008483720679774986,-0.0008487321392243571,42.68087501525879,0.263888891452579,71.74928505717759,0.0037857092204385268,0.0037785614571769423,54.222900581359866,0.3193006345921497,56.91987798957599,-0.003417339779047346,-0.0034231922216238957,91.77399978637695,0.2965055152387874,60.39767616642037
2018-03-07,-0.009282840361384603,-0.009326194431830744,42.87450008392334,0.25133128281746464,55.862046588390875,0.013314341013169972,0.013226484153165425,54.37555046081543,0.3004425699377146,55.65167075282463,0.005786550763965392,0.005769872986036688,91.98649978637695,0.2871359052328673,55.576188936537086
2018-03-08,0.010912436013427618,0.010853325024679495,43.14687519073486,0.22055555408211341,62.026692708333336,0.0147435351357883,0.01463590582304373,54.686750411987305,0.24117341492145974,58.25046765777296,0.0060728712030431176,0.0060545056376866985,92.45749969482422,0.2005004457638263,61.387061783761425
2018-03-09,0.01718092711759467,0.017035004014097844,43.44150009155273,0.22363677399374268,67.324473102437,0.03023090030854325,0.029782952174909092,54.992400360107425,0.2324424197158519,64.61993033284242,0.02234460027038576,0.022098617209000738,92.8754997253418,0.17545050874903992,67.76212300034439
2018-03-12,0.009667771610563536,0.009621337741426607,43.679125022888186,0.18848853286343878,71.50324589841308,0.0038446877172821914,0.0038373157945794764,55.27380027770996,0.23056722889478592,64.1051241719959,0.002382387874020342,0.0023795544872877066,93.25749969482422,0.17404132359630126,66.47679056413432
2018-03-13,-0.009630200243475606,-0.009676870492771286,43.87450008392334,0.1951286877267674,68.60365572823041,-0.022610525328214615,-0.022870062904919393,55.48897533416748,0.2507002838044094,55.65151543396971,-0.024387651780766295,-0.02468995566918657,93.48649978637695,0.20102047812585844,60.87931392251784
2018-03-14,-0.008501410062339176,-0.008537753173917082,44.012875175476076,0.1933101123111374,62.364691114589476,0.009945756270418826,0.009896622747961964,55.688450241088866,0.24732085435453485,58.78350488384223,-0.005931629766613766,-0.00594929176002828,93.63849983215331,0.20059424713168436,57.71468931573054
2018-03-15,0.0011768182705953478,0.0011761263627543357,44.08362503051758,0.15796451986975463,57.41872884218697,7.831895660559418e-05,7.831588983623536e-05,55.838600158691406,0.2412880723407475,55.089100530831246,0.003516268901652575,0.003510101281935889,93.71449966430664,0.18854821195987037,50.511085044369366
2018-03-16,-0.0035263904032847293,-0.0035326227740851,44.153500175476076,0.15808602569783392,47.41708270861354,-0.012047896919087253,-0.01212106107244138,55.94092502593994,0.24672785260305258,48.18387128429601,0.004459526094546362,0.004449611872279871,93.8444995880127,0.18653633218476007,46.20370350747428
2018-03-19,-0.015279188604782501,-0.015397118194716902,44.18937530517578,0.16920350890469718,42.474436138284915,-0.03161839389933252,-0.0321290482119373,55.95347499847412,0.27467322268378624,46.00648358747069,-0.018076100550259988,-0.018241469099296668,93.88899955749511,0.19915503156467715,44.198413030932464
2018-03-20,-0.0003422564606346823,-0.0003423150437444519,44.231750297546384,0.16854812091975663,42.913408591032,-0.0019184823955169517,-0.0019203250399656932,55.9416000366211,0.2735891741022191,48.403101743863154,0.002583678171455217,0.002580346212913451,93.90949935913086,0.19746788117667588,47.11711748864862
2018-03-21,-0.02265465131395461,-0.02291521070217579,44.23425025939942,0.18801786345281518,41.19037305111659,-0.006222101132861257,-0.006241539075960129,55.890449905395506,0.2725756752659173,55.57934123800956,-0.006979425702286379,-0.007003895818561941,93.95899963378906,0.19291154852412953,48.29180251185621
2018-03-22,-0.014129725629570933,-0.014230500610904084,44.18862533569336,0.1918726664210156,33.55673810846835,-0.038317692169645534,-0.03907112419869823,55.746574783325194,0.3043726286239762,43.33392531427541,-0.029087395585659537,-0.029518820494054444,93.86199951171875,0.2201241228682159,37.76274044506003
2018-03-23,-0.023156668763827604,-0.023428996772143572,44.05662536621094,0.19468451567196698,26.869142774295824,-0.026222971802991046,-0.026572925369032604,55.48352470397949,0.3052925108148776,35.508927210857905,-0.02906783142598468,-0.029498670418262946,93.51799964904785,0.2193806760409131,28.943924903625316
2018-03-26,0.04747181832882674,0.04637946870888006,43.97912540435791,0.25115144723972005,44.15468284025834,0.030971950396723846,0.030501998453984092,55.25717468261719,0.32318087578081034,42.157932449132126,0.0757054192592066,0.07297665033400047,93.43599967956543,0.3459128078512319,51.06382828559077
2018-03-27,-0.0256410709325684,-0.025975532886687202,43.85350036621094,0.26548229030671344,40.746883027749476,-0.04567937114450116,-0.04675557505202571,54.97419967651367,0.35167776470560663,32.59755572816833,-0.04595860113772188,-0.04704821344155326,93.19949989318847,0.3811262801147063,41.35485991833927
2018-03-28,-0.011049071229740193,-0.011110565607316223,43.708000373840335,0.2669992830039608,35.51245240080834,-0.0005372684642768188,-0.0005374128446945182,54.72377471923828,0.35109472943077996,28.66029480453527,-0.0008941749185555903,-0.0008945749314201677,92.98050003051758,0.38109412027224826,39.87951065220327
2018-03-29,0.007808764326768802,0.007778433720661087,43.617750358581546,0.26419868633816923,32.246803359242776,0.027106390240609013,0.02674551880458629,54.629449653625485,0.3521017571052763,26.91103003025607,0.021031404701359335,0.02081329747673447,92.90149993896485,0.3886013895829902,39.318994886106374
2018-03-30,0.0,0.0,43.51237525939941,0.2622111441351535,28.632733709298975,0.0,0.0,54.5116247177124,0.3499892209546908,25.718157665801925,0.0,0.0,92.81249961853027,0.38845537614908493,38.7479482724282
2018-04-02,-0.006556240979370909,-0.006577827530076312,43.38562507629395,0.26163143488051355,29.21487638806292,-0.024539854618623402,-0.02484597533392488,54.30047473907471,0.3550656715544959,25.813562086283397,-0.03013038349014674,-0.030593632488567987,92.55649948120117,0.4011637052164043,38.13933065951106
2018-04-03,0.010259219996447966,0.010206951385132272,43.282125091552736,0.26572192791497534,34.37013967364712,0.006895389055370238,0.006871724581812381,54.09634990692139,0.3561359310632405,24.60058037849062,0.013443317742143801,0.013353758105816616,92.3759994506836,0.40522407411704287,41.86959784147394
2018-04-04,0.01912228298814922,0.018941749973244847,43.23937511444092,0.2747416480952563,39.988638370799656,0.011574747451021494,0.011508272523663966,53.88509998321533,0.35509235163040725,27.740408393208654,0.029205247724001904,0.028786900250387246,92.29949951171875,0.4190573347778245,46.66666849955472
2018-04-05,0.006934342038190433,0.006910410059758822,43.187625122070315,0.27283787421195815,42.69317387656625,0.0026045056399572886,0.0026011197928407295,53.639624977111815,0.349254750132451,29.891177177202792,0.000541486205694719,0.0005413396549403283,92.19699935913086,0.4183137751620649,45.94594218042491
2018-04-06,-0.025578692655586432,-0.02591151512230539,43.04262523651123,0.27735338880384086,40.75361723140862,-0.0202079750671611,-0.02041494929554152,53.25712509155274,0.32862760057520846,31.678509507518214,-0.023273370430900386,-0.023548472060516145,91.88149948120117,0.41611728149073324,45.219271170279015
2018-04-09,0.00991803136071634,0.009869170491157318,42.89675025939941,0.27750824634675936,43.351270118285825,0.008351165481960354,0.008316487433819167,52.884500122070314,0.3309759636425942,34.150271791779474,0.005984631120944384,0.005966794345088565,91.58149948120118,0.4169697451171306,45.80369434431387
2018-04-10,0.018817976423488814,0.018643108670570025,42.812750244140624,0.28694929663150875,52.587551532278944,0.01594370303897019,0.015817937226363137,52.61817512512207,0.3346066864251433,38.98311577752554,0.02324557329938748,0.02297951026265702,91.5049991607666,0.41871505951264565,50.67612251193414
2018-04-11,-0.00467531058351367,-0.004686274033074572,42.73775024414063,0.2860925283103655,54.897672505387405,-0.011312083675740547,-0.011376551935612109,52.29437522888183,0.3306151047973504,43.90316003425927,-0.01098187632675518,-0.011042622276324413,91.40549926757812,0.4199316481116166,53.708350270090605
2018-04-12,0.009858483670688978,0.009810205858583908,42.68137531280517,0.28887588438631717,63.35655084200205,0.012294457508296608,0.012219494460189807,52.001700210571286,0.336324178260828,52.44458916452002,0.01872415860303489,0.018551019462786353,91.37549934387206,0.4254657287250537,61.84309018362797
2018-04-13,0.0033880575396723067,0.003382331003636636,42.64025020599365,0.28920284649193867,53.60292385194494,-0.003137959915955557,-0.0031428936360867895,51.73555030822754,0.3354427475768965,43.87285110637268,-0.00534302190870517,-0.005357346898872131,91.29949951171875,0.4254318347102022,48.32696577418721
2018-04-16,0.006238262595618549,0.006218885181356604,42.64675025939941,0.2850120387172374,65.67478208596333,0.00846225530077871,0.008426651138389906,51.58095016479492,0.3224530156352739,60.54116141505022,0.011710317108384327,0.01164228197190278,91.36349945068359,0.4224055277391303,63.27684127222233
2018-04-17,0.01376406590907897,0.013670201477322116,42.68425025939941,0.28900448605837953,74.07863083373428,0.03485620114529864,0.03426248097332067,51.52207508087158,0.3484334415145205,68.16285508476162,0.020176293541709578,0.019975449167217458,91.5104995727539,0.4279181648438219,67.11067283741446
2018-04-18,-0.002244216466256721,-0.0022467384940544955,42.76637516021729,0.27545844633330824,71.38603147252383,-0.0019363985104299264,-0.0019382757538111747,51.47507514953613,0.34792312470825065,62.10274507251486,0.0038513869861285244,0.003843989383207524,91.70849952697753,0.42677171636427813,64.35316370167818
2018-04-19,-0.028340043802952963,-0.028749375033192383,42.81575012207031,0.29109948049147755,58.78851894177995,0.014569775178094213,0.01446465581720618,51.5716251373291,0.3207994468348636,65.35399184973339,-0.003421835573419574,-0.003427703442511483,92.02449951171874,0.41088994629640563,63.19522068474072
2018-04-20,-0.04097223209500789,-0.04183524945533162,42.825500106811525,0.3178228902640677,48.61031960396075,-0.013551522192967402,-0.013644182144348677,51.700100135803225,0.30868309519978887,69.38597736137143,-0.01154927274271611,-0.011616483585204227,92.41549949645996,0.39655236496956103,69.40122006431548
2018-04-23,-0.0028964260439499068,-0.002900628803146555,42.73137512207031,0.26700386218136063,45.27169899826111,-0.005135278903880325,-0.005148509764132944,51.73570022583008,0.2911615037437138,65.88853242721984,0.0036841944644325775,0.0036774244429620432,92.49399948120117,0.30250573326189445,67.78059457379267
2018-04-24,-0.013919165911991938,-0.01401694590614893,42.66387519836426,0.2560466156333663,36.61624215449017,-0.044470481294743514,-0.045489622314579245,51.77290019989014,0.2884485446307448,48.74635721988731,-0.02338747523047202,-0.023665302565293547,92.67649955749512,0.26211020143817754,52.55333555919309
2018-04-25,0.004357379676199757,0.004347913785071221,42.62850017547608,0.2543291780977429,35.6627820737137,0.0011764457724174893,0.0011757543023546571,51.814450073242185,0.2884124282633095,48.37761757843264,-0.008698509064616777,-0.008736561924055938,92.82249946594239,0.2647236181828179,49.7843507512116
2018-04-26,0.0034830879650340485,0.0034770360629481248,42.584000205993654,0.2528460434447999,42.587305730475165,0.018468846401256123,0.018300368491093157,51.835074996948244,0.2797725300633334,58.15136458189244,0.021124522036726878,0.02090449260460192,92.97199974060058,0.2648115551950185,62.57017806046793
2018-04-27,-0.011569808076732913,-0.011637259074327826,42.515750312805174,0.2555512971596078,36.337932905540576,-0.009605405276931989,-0.00965183473726799,51.83072490692139,0.2820432738368651,53.57843153754468,0.016549941897297415,0.016414484111334737,93.19949989318847,0.26984859941954353,64.80939046294539
2018-04-30,0.01811229084499022,0.017950217393856736,42.49800033569336,0.2639761977627969,35.74739530738884,-0.012348872174659298,-0.012425753080626097,51.85787487030029,0.2708026765367551,46.431952104410925,-0.024003371520382566,-0.024296147001632594,93.44949989318847,0.2603862166870174,51.85614613029625
2018-05-01,0.02323618373665659,0.022970333965141858,42.5068754196167,0.2744750978797032,44.62331519571143,0.019639655422222457,0.01944928588063243,51.9176248550415,0.2782821749782464,54.15151033589607,0.015825528336814054,0.01570161033208354,93.71399993896485,0.2617842709778606,58.870048655675774
2018-05-02,0.04417504997681854,0.04322714779659128,42.56887550354004,0.307952274596998,53.29895168851357,-0.012464925939028704,-0.01254326480118401,51.91572494506836,0.27951939991950575,48.05717000733295,-0.01568418803967908,-0.015808486308244107,93.77299995422364,0.2508477104119235,49.79965752901207
2018-05-03,0.0018122673849252369,0.001810627209713053,42.62000045776367,0.30727869473592617,52.95405334566502,-0.0006443106055268322,-0.0006445182628070122,51.90550003051758,0.27935047893851267,48.65714809970166,0.005988638068662455,0.005970777447428379,93.85750007629395,0.251560176994874,52.82372362191124
2018-05-04,0.03923343583782257,0.03848336045040925,42.813125419616696,0.3168748477129731,59.44352357593292,0.0239225321194807,0.02364087152847235,52.008424949646,0.28083359401024754,52.299606953752665,0.011587158188809177,0.011520541178736248,94.10400009155273,0.2367049485013184,52.823744153921254
2018-05-07,0.00723495521844697,0.007208908485782957,43.002000427246095,0.31640503913199874,58.37366831773296,0.006277340768658934,0.006257720331732552,52.10677490234375,0.28031437222083905,44.97742594439712,0.011139108005476128,0.011077525039430332,94.37650032043457,0.238341462994143,50.44937518084945
2018-05-08,0.004806650313490701,0.00479513525437192,43.162000465393064,0.3118391404870319,59.81823749050659,-0.0008342650160650944,-0.0008346132087937538,52.16244983673096,0.2755402983452834,45.2590843761073,-0.004261106390644476,-0.004270210776857595,94.52300033569335,0.22728776914575272,48.117141455175016
2018-05-09,0.007041104741230875,0.0070164319115258575,43.348500442504886,0.31049659284540543,69.11765059444384,0.027374274539339494,0.027006299355935338,52.31942481994629,0.2860331622494963,48.79430822761876,0.011794227237313049,0.011725217420910088,94.7770004272461,0.2249093156203283,52.367373549306365
2018-05-10,0.014303974525249785,0.014202637882966586,43.54725036621094,0.31194684255866423,86.10452549347582,0.013678033860317296,0.0135853339007604,52.482074928283694,0.28665828933947096,56.004507722658126,0.010006201735856646,0.00995647116684765,94.99350051879883,0.2188588490172307,58.36688099733963
2018-05-11,-0.007629956848393515,-0.007659213884105462,43.72050037384033,0.3148585140902074,83.69409125598187,0.0006285941886841062,0.0006283967061103477,52.654549789428714,0.2858883044346121,57.69825535289452,-0.0021448953734279907,-0.002147198956061397,95.2245002746582,0.21767007169120972,56.81158074210699
2018-05-14,-0.002333116548864589,-0.0023358425060892155,43.87462520599365,0.3154566070653085,88.44161077823134,0.0017664328164703758,0.0017648745088500927,52.81009979248047,0.28526380486748887,75.94774022522974,0.0033777056434249886,0.003372014008561944,95.41750030517578,0.21498685363644657,65.99344221229165
2018-05-15,-0.009088448102841373,-0.009130000000416675,43.97712516784668,0.31598228707416054,83.72302954219087,-0.019060172569115075,-0.019244159288968457,52.822774696350095,0.27009293890506764,66.64755852670112,-0.007242671562927794,-0.007269027041767656,95.48000030517578,0.20636684790344043,66.42621185871289
2018-05-16,0.009332708708378323,0.009289428057870442,44.10637512207031,0.31645841176087736,84.26776062180508,0.0023535802406995376,0.002350814908828526,52.84699974060059,0.2700642090510421,63.20320760091342,-0.0017467958228358782,-0.0017483232496535719,95.51550025939942,0.20617221469539224,60.72752729756644
2018-05-17,-0.006323664730221501,-0.0063437437916252,44.28375015258789,0.296150245652804,86.01464400195135,-0.0029396340045995117,-0.0029439632149175538,52.824224853515624,0.2651064049189016,66.0494836206592,-0.009984572367142341,-0.010034752507389421,95.51900024414063,0.20909813624391266,51.397515711907886
2018-05-18,-0.0036366004310063316,-0.003643228937386029,44.54112510681152,0.24434198537697166,82.90093704015511,-0.011338873525663873,-0.011403648669011337,52.807724952697754,0.2637399012011669,66.26418268841414,0.0018714941214872383,0.0018697450582648852,95.58700027465821,0.20456049156066333,63.197023122842374
2018-05-21,0.00708500532186207,0.007060024594644167,44.82100009918213,0.24215602401314673,81.43878045547557,0.012397300878858486,0.012321083623304937,52.83804988861084,0.2667605893889418,64.68013712459123,0.012868387877908782,0.012786293704294903,95.6995002746582,0.20882352859249936,62.3573932157935
2018-05-22,-0.00250493635597715,-0.0025080789581601657,45.12375011444092,0.23257163599815067,73.56477557938655,-0.00912392419904895,-0.009165802117369611,52.96242485046387,0.20835208717659573,66.09410545342895,-0.0010245745459473987,-0.0010250997812399562,95.9185001373291,0.1874911937163936,71.85099888107948
2018-05-23,0.006411609984837474,0.0063911430509534795,45.432625198364256,0.23238388501810736,74.56105613149103,0.009310781236794519,0.00926770310079517,53.10869998931885,0.2097066887420662,68.6330686742153,0.011897473457532115,0.011827254920271474,96.23600044250489,0.1856390768168085,73.58682006973879
2018-05-24,-0.0011149220279608185,-0.0011155440158800351,45.731750106811525,0.233882484086499,62.99638177132538,-0.0004167693338608114,-0.0004168562063376628,53.20670013427734,0.2017129695367313,62.29887031720506,-0.003547598728196988,-0.0035539063789930578,96.43850021362304,0.17491373749119923,67.51939168661019
2018-05-25,0.0022854528223206216,0.0022828451474086377,46.060000038146974,0.2243523319530513,60.87786648547648,-0.003317164829315211,-0.003322678817816852,53.32072525024414,0.19814600405025345,58.47342753346649,0.0005086263147142667,0.000508497008194198,96.56550025939941,0.16656650700992115,63.408473380384436
2018-05-28,0.0,0.0,46.35150012969971,0.22229886678232966,58.530010350880445,0.0,0.0,53.466550254821776,0.1907814808834045,58.894259268272286,0.0,0.0,96.80750045776367,0.13667691538796223,66.84277043956072
2018-05-29,-0.0036059387420067646,-0.0036124558105959156,46.586499977111814,0.21628027873363448,51.901385218958296,-0.014261050745055015,-0.014363716781841666,53.52407512664795,0.18936471465398796,39.68369880887243,-0.0035583415204274438,-0.003564687476139687,96.9580005645752,0.1289280306832572,57.879213151741716
2018-05-30,-0.002128759496952015,-0.0021310285261668324,46.72312488555908,0.16441302509188813,39.34566410945367,0.007054484636661806,0.007029718168148127,53.63262500762939,0.18331411763798197,35.32483767894439,0.009590804933410357,0.009545105130027046,97.23000030517578,0.11419748785063519,57.69224692116022
2018-05-31,-0.0033600260416666305,-0.00336568360576362,46.84787483215332,0.165930654720879,42.25225101381538,0.016098537082515962,0.015970329770955284,53.785799980163574,0.18942934606134834,44.373805583625646,-0.0011116787644683823,-0.0011122971376367615,97.4685001373291,0.11437914350916102,58.558549270281986
2018-06-01,0.01803398332548367,0.017873300012685722,46.927999877929686,0.11552598104564357,57.448358893320176,0.03180671141166114,0.03131135437370597,53.96402492523193,0.20209812780518235,56.411956596126494,0.019728901759268558,0.019536809380775448,97.75,0.125762179023628,66.66666666666671
2018-06-04,0.008357844259775149,0.008323110876053577,47.0113748550415,0.1162940568034641,69.37452213508672,0.017677569988366892,0.017523139067557397,54.175275039672854,0.20815759903631625,70.111165668371,0.008730997573415111,0.008693102826985894,98.0224998474121,0.12397132064791094,75.73962199756414
2018-06-05,0.007715142122776575,0.007685532610671791,47.102124786376955,0.11773511052066629,68.79119306749179,0.00032478616681475003,0.00032473343520502887,54.38965015411377,0.20785176657746351,69.67039382473197,0.005114628521944331,0.00510159323768401,98.34150009155273,0.12136372579863589,78.63633408037737
2018-06-06,0.003465926115602036,0.0034599336360184676,47.1848747253418,0.11635961671161249,76.61832211879278,-0.0024393228646452103,-0.002442302859764074,54.524950218200686,0.1899690894950248,69.86030029898888,0.0029356631294268354,0.002931362485194704,98.6189998626709,0.11713374835715283,88.80684974700091
2018-06-07,-0.002680632153442497,-0.0026842314815689505,47.22762489318848,0.10746320675411757,77.56360859902847,-0.011452412854329519,-0.011518496765733072,54.59067516326904,0.19132730349580815,69.48622376848526,-0.015708855926522602,-0.01583354756973077,98.76749954223632,0.13112536242164302,73.64013697788359
2018-06-08,-0.009097538015844786,-0.009139173326409736,47.26649990081787,0.10914043000077966,65.17519136041983,-0.002660505728936169,-0.0026640511641329713,54.647200202941896,0.19181034074195716,65.03529375158355,0.007434575935960197,0.007407075693932581,98.96399955749511,0.13198931591971313,72.2160723538556
2018-06-11,-0.002451753928979006,-0.002454764399271379,47.304999923706056,0.10918681265229409,65.17519136041983,0.008136559813938238,0.008103636479022644,54.72167530059814,0.19345000414907762,72.06030218122831,-0.0057069193873332535,-0.0057232660742641975,99.11499977111816,0.13463170665805596,68.58639747295362
2018-06-12,0.005490786357877919,0.005475766944308357,47.37799987792969,0.10372004820074208,64.78126233445224,0.008256698313179989,0.00822279825354226,54.871900367736814,0.17870153453927107,71.9308209207341,0.0025729292328946496,0.002569624917109444,99.31449966430664,0.13058458630809747,65.31789460314783
2018-06-13,-0.008217192849414579,-0.008251140073741278,47.409499931335446,0.1050228935524503,58.714967672897075,-0.003976081635031159,-0.003984007263220971,55.00445022583008,0.18027783340318054,69.83497911086602,-0.0045405102710285306,-0.004550849697173913,99.49949951171875,0.13202507619999437,64.4977438383401
2018-06-14,0.0005244158632198292,0.0005242784052756824,47.457124900817874,0.10172141841368472,57.7622320912197,0.015271563600689264,0.015156127054046384,55.18827514648437,0.1845693903602341,74.86014284381835,0.005651955413469745,0.005636043042657188,99.76149940490723,0.12480640499675194,66.48708508927558
2018-06-15,-0.01027257171130913,-0.01032569872329514,47.48874988555908,0.10832581383703808,50.79948987300315,0.00012151459231324324,0.00012150721001320278,55.40302505493164,0.17676280229112842,74.88300900685658,-0.012719393993465555,-0.012800978023145617,99.94999923706055,0.13635663889042182,58.37274952379359
