,AAPL,GOOG,MSFT
2018-02-23,-0.020975089936715124,-0.041714848912890574,-0.009998995434970959
2018-02-26,-0.0016177245064110113,-0.027291125015166846,0.0
2018-02-27,-0.004853258640227785,-0.04894371063530502,-0.012785592581369125
2018-02-28,-0.006359474643434387,-0.06047591579791574,-0.01729198865585304
2018-03-01,-0.023764334694730008,-0.09042043294919491,-0.026933554224911345
2018-03-02,-0.01701432492709594,-0.08242619210912057,-0.02483750956472808
2018-03-05,-0.0136114429174778,-0.07221218312778999,-0.018654357718025937
2018-03-06,-0.01444826741747916,-0.06869984823484623,-0.022007949218390933
2018-03-07,-0.023596986818928644,-0.056300200428627954,-0.016348748569788497
2018-03-08,-0.012942051414272343,-0.042386729276011156,-0.010375161211140729
2018-03-09,0.0,-0.013437217954616226,0.0
2018-03-12,0.0,-0.009644192144158691,0.0
2018-03-13,-0.009630200243475627,-0.03203665722162754,-0.02438765178076639
2018-03-14,-0.01804974002456251,-0.022409529735653938,-0.03017462302613952
2018-03-15,-0.01689416301780746,-0.022332965870035287,-0.026764456213052793
2018-03-16,-0.02036097800675471,-0.03411179751842283,-0.022424286909394867
2018-03-19,-0.03532906738839408,-0.06465163116720352,-0.040095043794712744
2018-03-20,-0.0356592322474668,-0.06644608054648482,-0.037614958312693444
2018-03-21,-0.05750603608873169,-0.07225474744630368,-0.04433185320814176
2018-03-22,-0.07082321720632462,-0.10780380444550627,-0.07212975064249069
2018-03-23,-0.0923398561885168,-0.1311998401242676,-0.09910092663600113
2018-03-26,-0.04925157873718138,-0.10429140466793071,-0.030897984576748912
2018-03-27,-0.07362978644580874,-0.14520681003142413,-0.0754365575653485
2018-03-28,-0.08386531692047863,-0.14566606345587285,-0.07626327900618701
2018-03-29,-0.07671143708873167,-0.12250815437611198,-0.05683579818945942
2018-03-30,-0.07671143708873167,-0.12250815437611198,-0.05683579818945942
2018-04-02,-0.08276473940067497,-0.14404167669674972,-0.08525369728418923
2018-04-03,-0.07335462107368719,-0.13813951104239144,-0.07295647208332941
2018-04-04,-0.055635045908197504,-0.12816369354469323,-0.045881936199590447
2018-04-05,-0.04908649630764492,-0.12589299096741086,-0.0453652944294383
2018-04-06,-0.07340962056063847,-0.1435569236119722,-0.06758286155837552
2018-04-09,-0.06421966811882085,-0.13640462575517662,-0.06200268893395586
2018-04-10,-0.04661017589591625,-0.12263571756238886,-0.04019840368494186
2018-04-11,-0.05106756943076439,-0.13256053573942925,-0.050738826113895956
2018-04-12,-0.04171253455941031,-0.1218958381050581,-0.03296470933834955
2018-04-13,-0.03846580148695091,-0.12465129376711818,-0.03813160008284579
2018-04-16,-0.032467498661959,-0.11724386953776923,-0.026867816103281712
2018-04-17,-0.019150317544366174,-0.08647434429213227,-0.00723361550609668
2018-04-18,-0.02135155655265581,-0.08824329401108456,-0.0034100879725908976
2018-04-19,-0.04908649630764533,-0.07495920378770625,-0.006820254785677426
2018-04-20,-0.08804754508320564,-0.08749491466697734,-0.018290758545698945
2018-04-23,-0.09068894792447067,-0.09218088278137146,-0.014673950792650802
2018-04-24,-0.10334579932391795,-0.1325520358526531,-0.037718239362426534
2018-04-25,-0.0994387365333129,-0.13153153036243984,-0.04608865598004789
2018-04-26,-0.09630200243475627,-0.11549191959236982,-0.02593773477221468
2018-04-27,-0.10675761482591402,-0.12398797817540626,-0.009817060878344898
2018-04-30,-0.09057894895056821,-0.134805738656383,-0.03358478983922625
2018-05-01,-0.06944747431440025,-0.11781362149031013,-0.018290758545698747
2018-05-02,-0.028340269986184212,-0.1288100093628534,-0.03368807088895875
2018-05-03,-0.026579362748234896,-0.12937132631324977,-0.027901178484081638
2018-05-04,0.0,-0.10854368390283756,-0.016637315664021733
2018-05-07,0.0,-0.10294770882632238,-0.005683532514648386
2018-05-08,0.0,-0.1036960881704296,-0.009920420768573225
2018-05-09,0.0,-0.07916041881732305,0.0
2018-05-10,0.0,-0.06656514384598597,0.0
2018-05-11,-0.007629956848393584,-0.0659783921198924,-0.0021448953734279847
2018-05-14,-0.009945271818668043,-0.06432850570044045,0.0
2018-05-15,-0.018943332834716848,-0.08216256584979188,-0.0072426715629277
2018-05-16,-0.009787416733650873,-0.08000236180060159,-0.008976815917331326
2018-05-17,-0.016049189121873825,-0.08270681814200376,-0.018871758616320653
2018-05-18,-0.019627425064802265,-0.0931078895170454,-0.01703558288014603
2018-05-21,-0.012681480153978686,-0.0818648751587252,-0.004386415490465254
2018-05-22,-0.015154650209270516,-0.0902418704422614,-0.005406495826753269
2018-05-23,-0.008840205931031433,-0.08177131151955389,0.0
2018-05-24,-0.009945271818668043,-0.08215400107838372,-0.0035475987281969124
2018-05-25,-0.007682548445894103,-0.08519864754473425,-0.0030407768155499286
2018-05-28,-0.007682548445894103,-0.08519864754473425,-0.0030407768155499286
2018-05-29,-0.011260784388822543,-0.09824467605374379,-0.006588298213580274
2018-05-30,-0.0133655723840637,-0.091883256974937,0.0
2018-05-31,-0.016680689754458116,-0.07726390591209448,-0.0011116787644684524
2018-06-01,0.0,-0.04791470525831703,0.0
2018-06-04,0.0,-0.031084150825625993,0.0
2018-06-05,0.0,-0.03076946036100665,0.0
2018-06-06,0.0,-0.03313372657746046,0.0
2018-06-07,-0.002680632153442578,-0.04420667831562247,-0.015708855926522693
2018-06-08,-0.011753783016364963,-0.046749571923642604,-0.008391068672815232
2018-06-11,-0.014176719561653272,-0.03899339279793715,-0.01405010090765909
2018-06-12,-0.008763774542143872,-0.031058651165296977,-0.011513321590114799
2018-06-13,-0.016908953766056903,-0.03491124106782089,-0.0160015555062097
2018-06-14,-0.016393405226422374,-0.02017282670547782,-0.010440040171007213
2018-06-15,-0.026497574506950627,-0.020053763405977476,-0.023026643180230157
2018-06-18,-0.027013044384921962,-0.002024076091507059,-0.015903964166186883
2018-06-19,-0.042736330903815435,-0.006616545451361853,-0.015903964166186883
2018-06-20,-0.03856065518243091,-0.005102722104962931,-0.006049323154553867
2018-06-21,-0.043921998150978865,-0.015461294046122884,-0.01317200216859714
2018-06-22,-0.046705834406343745,-0.017315307517470162,-0.02029460674225878
2018-06-25,-0.06088255396799682,-0.04339873487944908,-0.04000388876552444
2018-06-26,-0.04923189639189136,-0.048799147675477064,-0.03327150067119154
2018-06-27,-0.05062373585791081,-0.06111373172930015,-0.04829736609831648
2018-06-28,-0.04371582593212265,-0.052405111092223754,-0.0376622176876447
2018-06-29,-0.045726339378035934,-0.051188913552259685,-0.03785732592730908
2018-07-02,-0.03505517683023809,-0.041145032075719075,-0.024197441498978737
2018-07-03,-0.051861005156035485,-0.06204073846497369,-0.03356420025087874
2018-07-04,-0.051861005156035485,-0.06204073846497369,-0.03356420025087874
2018-07-05,-0.04423137447175679,-0.04385798830389778,-0.026636703916881287
2018-07-06,-0.03098254788744988,-0.030335771481518975,-0.01297681948855113
2018-07-09,-0.017527549084286956,-0.018531440172802418,-0.00624450583459969
2018-07-10,-0.018713216331450386,-0.019560510434423826,-0.003610060736651131
2018-07-11,-0.03144649437612276,-0.0186590033590791,-0.004976041735446095
2018-07-12,-0.015207737979257957,0.0,0.0
2018-07-13,-0.013661171022017755,0.0,0.0
2018-07-16,-0.0158263332974888,-0.004172222720657118,-0.004932150636073636
2018-07-17,-0.013042575703786715,0.0,0.0
2018-07-18,-0.018455520723296114,-0.002435767630835557,-0.007833829406013262
2018-07-19,-0.010825811377354425,-0.009876527652960094,-0.014629499452656859
2018-07-20,-0.013094099093084972,-0.011586586342912588,0.0
2018-07-23,-0.012217729505037061,0.0,0.0
2018-07-24,-0.005052045309431644,0.0,-0.002871145272658356
2018-07-25,0.0,0.0,0.0
2018-07-26,-0.003131098385272086,0.0,-0.010917613141585106
2018-07-27,-0.019710560785931617,-0.023519129127891693,-0.02842192072396271
2018-07-30,-0.025202769107477405,-0.03831022803728656,-0.049264630463469926
2018-07-31,-0.02325230401283708,-0.04026556378015133,-0.04285843112445945
2018-08-01,0.0,-0.03809734631717318,-0.04105389313891412
2018-08-02,0.0,-0.03325634742729822,-0.029414437267626048
2018-08-03,0.0,-0.03518010280761459,-0.025173697279011968
2018-08-06,0.0,-0.03434439618497204,-0.024361675837130312
2018-08-07,-0.009374882313117483,-0.020586125513594726,-0.017594555133268273
2018-08-08,-0.008705253075331465,-0.017913344086697546,-0.012090624787030128
2018-08-09,-0.0009087981764479896,-0.015161641829964807,-0.010466513064554497
2018-08-10,-0.007365994599759431,-0.024220814707185536,-0.01651179103871392
2018-08-13,-0.0009566757546484381,-0.026270771231552976,-0.02363983310742735
2018-08-14,0.0,-0.02068074629509721,-0.011459029608217838
2018-08-15,0.0,-0.04253622192392997,-0.028602346987032592
2018-08-16,0.0,-0.04875701196835603,-0.028782842088814105
2018-08-17,0.0,-0.0531170870514198,-0.029324189716735553
2018-08-20,-0.0097435200815634,-0.047747823887446514,-0.03573038905574603
2018-08-21,-0.01167390625768137,-0.052596702829690936,-0.0437607001172323
2018-08-22,-0.011627901268524473,-0.04809472665090879,-0.034016098621091694
2018-08-23,-0.00960564537320589,-0.04963217900591665,-0.029504684818517063
2018-08-24,-0.006526326670627884,-0.03759272220018307,-0.02192547383406157
2018-08-27,0.0,-0.02090150806757987,-0.01109810824336679
2018-08-28,0.0,-0.029314155732091927,-0.005143008981386408
2018-08-29,0.0,-0.015003980629508243,0.0
2018-08-30,0.0,-0.023030265115640144,-0.0006248857072122217
2018-08-31,0.0,-0.03953229783830945,0.0
2018-09-03,0.0,-0.03953229783830945,0.0
2018-09-04,0.0,-0.05623933222872267,-0.005519475976814304
2018-09-05,-0.006524809463923671,-0.06453365880155257,-0.03418502541342911
2018-09-06,-0.023033782154393112,-0.07639181424972154,-0.03195944012076626
2018-09-07,-0.030916086616412777,-0.08160335606016662,-0.036677670074095926
2018-09-10,-0.04392187227399298,-0.08175319736132555,-0.026261947205106894
2018-09-11,-0.01974949419680221,-0.07172423666504173,-0.009703587194136384
2018-09-12,-0.03192324954741803,-0.08318814888246126,-0.005519475976814134
2018-09-13,-0.00853913532593401,-0.07332478959207493,0.0
2018-09-14,-0.01979332746706968,-0.07553240731689931,0.0
2018-09-17,-0.04589243168474569,-0.08852583168388596,-0.010849460413995671
2018-09-18,-0.04431597079234169,-0.08444961894533021,-0.0014113403742879482
2018-09-19,-0.043746739649952446,-0.07666773638878845,-0.014730579146873944
2018-09-20,-0.03647749960058933,-0.06422621645300779,0.0
2018-09-21,-0.046855828164493143,-0.08060992808399511,0.0
2018-09-24,-0.033149445191740796,-0.0748701219994517,0.0
2018-09-25,-0.027018734246165663,-0.06597655052812865,-0.0019185595553859543
2018-09-26,-0.03476967253540259,-0.06925639675281663,-0.006017221793229187
2018-09-27,-0.014932578617074945,-0.05810004719008421,-0.002267328080470495
2018-09-28,-0.011473091216434004,-0.05902249454186053,-0.002616163139039115
2018-10-01,-0.004816982398736936,-0.05757178291598606,0.0
2018-10-02,0.0,-0.05378725242123614,-0.003978886619186279
2018-10-03,0.0,-0.05154811448693481,-0.0038059202411840714
2018-10-04,-0.01758090964919314,-0.07895421479037693,-0.02439235083415196
2018-10-05,-0.03352442708038824,-0.08750088349823769,-0.03010123119592823
2018-10-08,-0.03576508290518611,-0.09410797656797226,-0.04117292717844919
2018-10-09,-0.022407084254392595,-0.1021106208969965,-0.028976718765116257
2018-10-10,-0.06769511879197372,-0.14752468606863864,-0.08174030705260678
2018-10-11,-0.07592540966037087,-0.1490227381617999,-0.083902749736459
2018-10-12,-0.042918112636383586,-0.12477034309206614,-0.05224462316097032
2018-10-15,-0.0633860742431754,-0.13882823621269022,-0.06928468206852757
2018-10-16,-0.0427457797847844,-0.11593987219276881,-0.039875448369635344
2018-10-17,-0.04688242573118176,-0.12034722759004829,-0.042383889802005394
2018-10-18,-0.06916017815837273,-0.1422027633719525,-0.0614998752081569
2018-10-19,-0.054983450523179225,-0.13550886942001292,-0.060115880214085066
2018-10-22,-0.04920934660798189,-0.13180325975509874,-0.05172565803445028
2018-10-23,-0.04024652605638524,-0.1298084635973161,-0.0649597967008233
2018-10-24,-0.07316762377917203,-0.17157995952299823,-0.11495546099268342
2018-10-25,-0.052871995023979414,-0.1362106151523782,-0.06322980295823363
2018-10-26,-0.06795365094477339,-0.15521194784367792,-0.07482053005978823
2018-10-29,-0.08544836129276605,-0.19572979360578877,-0.1017213223263104
2018-10-30,-0.08088078459116804,-0.18301229137786937,-0.10275925257935081
2018-10-31,-0.056922507419977904,-0.15103323427125,-0.07611800886860223
2018-11-01,-0.042444115105983594,-0.15637097722574636,-0.08381629954371494
2018-11-02,-0.10595945542555882,-0.16599781463891167,-0.08174030705260711
2018-11-05,-0.13133972518794862,-0.17995314677259222,-0.07006312975830797
2018-11-06,-0.1219459738811515,-0.16755890715102728,-0.06824668582297391
2018-11-07,-0.09531611012996301,-0.13792942901802213,-0.031571676382744954
2018-11-08,-0.10160727835075953,-0.1465943586644936,-0.033388120318079174
2018-11-09,-0.11892965584715316,-0.15940648167391566,-0.05224462316097065
2018-11-12,-0.16331282784993575,-0.1811042961022916,-0.07559897774956861
2018-11-13,-0.17167238479473274,-0.18313843236884908,-0.07499349643779075
2018-11-14,-0.19507046513432238,-0.17713846424997706,-0.09203355534534802
2018-11-15,-0.17520576713433025,-0.16054181074580498,-0.07205260606415814
2018-11-16,-0.16607061373113458,-0.16308057112935306,-0.06331631914349162
2018-11-19,-0.1991209775303212,-0.19579289417781448,-0.09506096190423811
2018-11-20,-0.23738531416390649,-0.19125151773718613,-0.12023182642068404
2018-11-21,-0.2382471099235058,-0.18190848251545746,-0.10812213419260909
2018-11-22,-0.2382471099235058,-0.18190848251545746,-0.10812213419260909
2018-11-23,-0.2575947436178988,-0.1927337495725376,-0.10846813294112709
2018-11-26,-0.24755466192910264,-0.17322779276424752,-0.07905889924223485
2018-11-27,-0.24919205414710066,-0.17654709940385327,-0.07326356868771434
2018-11-28,-0.22032146882031253,-0.14357461432106305,-0.03883745212408168
2018-11-29,-0.22631103811311,-0.1419425411845527,-0.04688174154771254
2018-11-30,-0.23049081658550852,-0.13710942234704704,-0.04082692842993185
2018-12-03,-0.20360235493071874,-0.12764818633977926,-0.03044722994444689
2018-12-04,-0.23863490815270533,-0.17149321879386512,-0.06132690883015535
2018-12-05,-0.23863490815270533,-0.17149321879386512,-0.06132690883015535
2018-12-06,-0.24712373117390216,-0.15737228525428698,-0.05553151228312143
2018-12-07,-0.27396906030269086,-0.18272060913406382,-0.09333103415416219
2018-12-10,-0.26918601822349264,-0.1803789102128189,-0.06937119825378604
2018-12-11,-0.2733657966958911,-0.17075995285202297,-0.060721427518377495
2018-12-12,-0.2713405404978918,-0.16135393736441161,-0.05648299234341761
2018-12-13,-0.2633688475330962,-0.16275730852299902,-0.05328261940652481
2018-12-14,-0.28693932647508685,-0.17836841410336932,-0.08286481948341942
2018-12-17,-0.2935752261498834,-0.1985287761767373,-0.11002509431320162
2018-12-18,-0.28439694022068646,-0.18892557892067993,-0.1006833260807569
2018-12-19,-0.3067178251738784,-0.19341967504709282,-0.10310525132786931
2018-12-20,-0.32421253552187107,-0.204142441270301,-0.12196175417076062
2018-12-21,-0.3504977335698612,-0.22769309060766985,-0.15033299162409902
2018-12-24,-0.36730298100985365,-0.23031071166798203,-0.18579710443328554
2018-12-25,-0.36730298100985365,-0.23031071166798203,-0.18579710443328554
2018-12-26,-0.32274747615547195,-0.18044989083721408,-0.13017907596490677
2018-12-27,-0.3271427200054707,-0.17696498279171075,-0.12481619435164851
2018-12-28,-0.32679798855147063,-0.18232636590331486,-0.13164952115172301
2018-12-31,-0.32029128920227207,-0.18348539528538338,-0.12144278904424025
2019-01-01,-0.32029128920227207,-0.18348539528538338,-0.12144278904424025
2019-01-02,-0.3195156927438732,-0.1754117703319645,-0.12533515947816873
2019-01-03,-0.38729694508624546,-0.1988993190973077,-0.15751231717269135
2019-01-04,-0.361141078865457,-0.15581119274217184,-0.11832886630009218
2019-01-07,-0.3625630714566566,-0.1576403874940568,-0.11720441986179395
2019-01-08,-0.3504115342686607,-0.15141959744963093,-0.11080354200298201
2019-01-09,-0.33938039074386533,-0.15269682761723843,-0.09808843445564246
2019-01-10,-0.33726893524466556,-0.1561108151914184,-0.10388376501016312
2019-01-11,-0.34377563459386407,-0.1664708583933544,-0.11080354200298201
2019-01-14,-0.35364331768025936,-0.17632633763137134,-0.1172908700545385
2019-01-15,-0.3404145193550637,-0.15073367197507584,-0.09168755659683002
2019-01-16,-0.33235662708906755,-0.14772180768401438,-0.08848718365993771
2019-01-17,-0.32839231399426927,-0.14068107112168396,-0.08208630580112528
2019-01-18,-0.3242556022970702,-0.13408973815668795,-0.06833320200823205
2019-01-21,-0.3242556022970702,-0.13408973815668795,-0.06833320200823205
2019-01-22,-0.3394234575190646,-0.15596097389025912,-0.08589222604230952
2019-01-23,-0.3367518709390663,-0.151979381933206,-0.07698297274364077
2019-01-24,-0.34200891054866434,-0.1532960725157314,-0.08139437429660286
2019-01-25,-0.32020515565187335,-0.1398216641888621,-0.07300408612445433
2019-01-28,-0.3264963238726698,-0.1563078766537214,-0.09108207528505216
2019-01-29,-0.33347702075226826,-0.1637665567569801,-0.10959257937942564
2019-01-30,-0.28793038831108575,-0.1413433564391312,-0.07983741292452899
2019-01-31,-0.28280261477788754,-0.11981108326358123,-0.09670443946157045
2019-02-01,-0.2824578833238874,-0.12424213897104001,-0.11097657437349748
2019-02-04,-0.26207612101829614,-0.10685705915844099,-0.08537326091578964
2019-02-05,-0.24945065205070213,-0.09645755554158722,-0.07257157119067868
2019-02-06,-0.24919205414710066,-0.12070989045824969,-0.08286481948341942
2019-02-07,-0.26341191430829536,-0.13373489518778495,-0.08943866372023374
2019-02-08,-0.2656957026590943,-0.13661273843549748,-0.08597874222756749
2019-02-11,-0.2699186136574939,-0.13665213869734372,-0.08961163009823594
2019-02-12,-0.2636273796858956,-0.11586889156837456,-0.07542601137156674
2019-02-13,-0.2666868302458953,-0.11682291928269928,-0.07611800886860257
2019-02-14,-0.26401517791509505,-0.1156323696911537,-0.07533949518630892
2019-02-15,-0.2656526358838949,-0.12195566056945172,-0.06392180045526996
2019-02-18,-0.2656526358838949,-0.12195566056945172,-0.06392180045526996
2019-02-19,-0.26345504683429655,-0.11808438934556821,-0.06435431538904578
2019-02-20,-0.2587150715302977,-0.1218373996308412,-0.07317705250245671
2019-02-21,-0.2628948500026962,-0.13510680628996677,-0.05362855216252923
2019-02-22,-0.254664559134299,-0.12454170126721531,-0.040134930932896024
2019-02-25,-0.2492351866731018,-0.1253064874185345,-0.03477211531215133
2019-02-26,-0.24880425591790115,-0.1207887511350138,-0.028111754890079044
2019-02-27,-0.24647740079190297,-0.12006336524554084,-0.029755232447410893
2019-02-28,-0.2538889626759001,-0.11701216084570462,-0.030966195070967095
2019-03-01,-0.2460464700367025,-0.10039974723679407,-0.026641309703262818
2019-03-04,-0.24225448979350334,-0.09503048407282078,-0.028976718765117083
2019-03-05,-0.24363341560950366,-0.08381097378499137,-0.03382063525185515
2019-03-06,-0.24798552693350132,-0.08709876021512028,-0.03338812031807934
2019-03-07,-0.2566898153322983,-0.0985784325372784,-0.045151813797636296
2019-03-08,-0.2549230912870985,-0.09935109874096687,-0.04411381755208214
2019-03-11,-0.22911195652031,-0.07298576688098286,-0.024046352085634784
2019-03-12,-0.22045073489671235,-0.05923537626197465,-0.017213025285559957
2019-03-13,-0.21700348610751338,-0.05914075548047198,-0.009601250795705233
2019-03-14,-0.20829926345951819,-0.06526692474339536,-0.008822803105925007
2019-03-15,-0.19800064961792235,-0.06612633167621741,0.0
2019-03-18,-0.18981342552472458,-0.06628399287667416,0.0
2019-03-19,-0.1962339255727227,-0.05478068039740802,0.0
2019-03-20,-0.1892101619179249,-0.03497510113987143,-0.0011050138642276577
2019-03-21,-0.15934851475513775,-0.029006653230476437,0.0
2019-03-22,-0.1767570258019301,-0.04953755822441454,-0.026368309239373205
2019-03-25,-0.18671090818952574,-0.0593930374624314,-0.021294273270668497
2019-03-26,-0.19511359766032385,-0.06600019068523742,-0.0192147524133941
2019-03-27,-0.1878743686279259,-0.07514604413852008,-0.028697425907550124
2019-03-28,-0.1867971074907264,-0.07871769291315682,-0.027366502097163133
2019-03-29,-0.18149700110592906,-0.07491740231366832,-0.018965220064431684
2019-04-01,-0.17593829681753026,-0.05826558844291155,-0.009981738192081015
2019-04-02,-0.1639591582319351,-0.05348762997199049,-0.00856761577806001
2019-04-03,-0.15822812109193712,-0.049206415565690824,-0.0020795208572742395
2019-04-04,-0.1567630617255381,-0.04204741806475026,-0.007153556825978948
2019-04-05,-0.15111822388674076,-0.04823668789969918,-0.002744982762467735
2019-04-08,-0.13776015948514547,-0.05084636875457063,-0.0024122518098709874
2019-04-09,-0.14034561251474512,-0.0560422106133486,-0.007819018731172444
2019-04-10,-0.13551950366034762,-0.05217093938946511,-0.00024953234896273356
2019-04-11,-0.14271560016674462,-0.050231423904410176,0.0
2019-04-12,-0.14306033162074477,-0.03978457982026925,0.0
2019-04-15,-0.14150907295314527,-0.037237939384351874,0.0
2019-04-16,-0.14142287365194478,-0.032483681223610124,-0.0023131466471063666
2019-04-17,-0.12470375976235099,-0.025222122735725955,0.0
2019-04-18,-0.12155817565195282,-0.025198482578618106,0.0
2019-04-19,-0.12155817565195282,-0.025198482578618106,0.0
2019-04-22,-0.11867112369435415,-0.015366643497708903,0.0
2019-04-23,-0.10595945542555965,-0.002980283928513227,0.0
2019-04-24,-0.10733831549075817,-0.00972145819466834,-0.0034279360395948312
2019-04-25,-0.11543934028275547,-0.003847570913704561,0.0
2019-04-26,-0.11966218553035332,0.0,0.0
2019-04-29,-0.11832639224035414,0.0,-0.0009238210620628304
2019-04-30,-0.13530403828274762,-0.07696606324224203,0.0
2019-05-01,-0.09285992317676403,-0.09280974662620958,-0.020827019318373947
2019-05-02,-0.09876335891916298,-0.09705800373630452,-0.03361414099447587
2019-05-03,-0.08755981679196685,-0.0793581372705633,-0.013016938189756357
2019-05-06,-0.10165041087676165,-0.07625928447063378,-0.01875966380192468
2019-05-07,-0.1258672202007513,-0.08813426995346424,-0.03889746725143898
2019-05-08,-0.1256948873491521,-0.09421548267396532,-0.03897399486528919
2019-05-09,-0.13508857290514745,-0.09723665380307159,-0.03905058089716543
2019-05-10,-0.15034262742834226,-0.09576876056790677,-0.026569744930542413
2019-05-13,-0.19972424113712137,-0.12080797470196528,-0.05551307266898655
2019-05-14,-0.18705563964352606,-0.12980939015562862,-0.04494642015506034
2019-05-15,-0.17731722263353056,-0.09581539327190208,-0.03506898350999363
2019-05-16,-0.18093680427432873,-0.08434422211909423,-0.012787238512153968
2019-05-17,-0.18559058027712705,-0.09729875173672745,-0.019372118384830758
2019-05-20,-0.21105704934071734,-0.1155112224238957,-0.033537554962599934
2019-05-21,-0.1959322608939224,-0.1071389633247708,-0.028330814737512915
2019-05-22,-0.21239284263071667,-0.10574875176042903,-0.022434975479618
2019-05-23,-0.22583704058271067,-0.11402004246360993,-0.0338438406720787
2019-05-24,-0.22881029184150983,-0.11968961935862797,-0.03338444131687349
2019-05-27,-0.22881029184150983,-0.11968961935862797,-0.03338444131687349
2019-05-28,-0.2319990084779093,-0.11916149065378698,-0.033996954317805
2019-05-29,-0.23566165689390667,-0.13290042146009792,-0.04333846399381643
2019-05-30,-0.2316973437991085,-0.13174325490822553,-0.037289452672169196
2019-05-31,-0.2456155392815025,-0.14286488816920603,-0.05298625937930619
2019-06-03,-0.25324256654309996,-0.19521113534457954,-0.08238904489098142
2019-06-04,-0.22592323988391133,-0.18214787508929553,-0.05696785676647799
2019-06-05,-0.213427036992717,-0.19055900465070885,-0.03652376760748492
2019-06-06,-0.2018787634115207,-0.18891252060253028,-0.021286418673578722
2019-06-07,-0.18063520534633004,-0.17205921251287606,0.0
2019-06-10,-0.17016419290233326,-0.16092199551472797,0.0
2019-06-11,-0.16055504196873757,-0.16221123868312573,-0.00377073889129146
2019-06-12,-0.16322662854873593,-0.16352376857664444,-0.008371044941619752
2019-06-13,-0.1633990271511369,-0.15440591949737653,-0.0021116045732177966
2019-06-14,-0.1694747299943331,-0.1570620282512417,-0.001131290711678816
2019-06-17,-0.16451935506353574,-0.15150900348933521,0.0
2019-06-18,-0.14487012244114394,-0.14288817489432698,0.0
2019-06-19,-0.14736937616954326,-0.1438745128748927,0.0
2019-06-20,-0.14051794536634463,-0.13681478366928648,0.0
2019-06-21,-0.14344812984994443,-0.1286909755585379,0.0
2019-06-24,-0.14430992560954378,-0.13363048695682692,0.0
2019-06-25,-0.15728012603113795,-0.15628538930427097,-0.031572115996921155
2019-06-26,-0.13905288599994578,-0.16137244254874572,-0.027943142238538873
2019-06-27,-0.13931141815274548,-0.16431599126078253,-0.02634638492505153
2019-06-28,-0.14715391079194326,-0.16051035968924496,-0.027725301925344968
2019-07-01,-0.13151205803954896,-0.14727627086265407,-0.015241734084201162
2019-07-02,-0.12642741703235177,-0.13694680103205806,-0.008709514870619207
2019-07-03,-0.11918818799995365,-0.1289240205710069,-0.002322485616669681
2019-07-04,-0.11918818799995365,-0.1289240205710069,-0.002322485616669681
2019-07-05,-0.11996385020915429,-0.12114975035208564,-0.00522573107186963
2019-07-08,-0.13810489093914596,-0.13298586537262777,-0.005951459375051964
2019-07-09,-0.132847851329548,-0.12639986992616026,-0.009580433133434247
2019-07-10,-0.12427289475795263,-0.11424532523437214,0.0
