,AAPL,GOOG,MSFT
2018-04-20,42.825500106811525,51.700100135803225,92.41549949645996
2018-04-23,42.73137512207031,51.73570022583008,92.49399948120117
2018-04-24,42.66387519836426,51.77290019989014,92.67649955749512
2018-04-25,42.62850017547608,51.814450073242185,92.82249946594239
2018-04-26,42.584000205993654,51.835074996948244,92.97199974060058
2018-04-27,42.515750312805174,51.83072490692139,93.19949989318847
2018-04-30,42.49800033569336,51.85787487030029,93.44949989318847
2018-05-01,42.5068754196167,51.9176248550415,93.71399993896485
2018-05-02,42.56887550354004,51.91572494506836,93.77299995422364
2018-05-03,42.62000045776367,51.90550003051758,93.85750007629395
2018-05-04,42.813125419616696,52.008424949646,94.10400009155273
2018-05-07,43.002000427246095,52.10677490234375,94.37650032043457
2018-05-08,43.162000465393064,52.16244983673096,94.52300033569335
2018-05-09,43.348500442504886,52.31942481994629,94.7770004272461
2018-05-10,43.54725036621094,52.482074928283694,94.99350051879883
2018-05-11,43.72050037384033,52.654549789428714,95.2245002746582
2018-05-14,43.87462520599365,52.81009979248047,95.41750030517578
2018-05-15,43.97712516784668,52.822774696350095,95.48000030517578
2018-05-16,44.10637512207031,52.84699974060059,95.51550025939942
2018-05-17,44.28375015258789,52.824224853515624,95.51900024414063
2018-05-18,44.54112510681152,52.807724952697754,95.58700027465821
2018-05-21,44.82100009918213,52.83804988861084,95.6995002746582
2018-05-22,45.12375011444092,52.96242485046387,95.9185001373291
2018-05-23,45.432625198364256,53.10869998931885,96.23600044250489
2018-05-24,45.731750106811525,53.20670013427734,96.43850021362304
2018-05-25,46.060000038146974,53.32072525024414,96.56550025939941
2018-05-28,46.35150012969971,53.466550254821776,96.80750045776367
2018-05-29,46.586499977111814,53.52407512664795,96.9580005645752
2018-05-30,46.72312488555908,53.63262500762939,97.23000030517578
2018-05-31,46.84787483215332,53.785799980163574,97.4685001373291
2018-06-01,46.927999877929686,53.96402492523193,97.75
2018-06-04,47.0113748550415,54.175275039672854,98.0224998474121
2018-06-05,47.102124786376955,54.38965015411377,98.34150009155273
2018-06-06,47.1848747253418,54.524950218200686,98.6189998626709
2018-06-07,47.22762489318848,54.59067516326904,98.76749954223632
2018-06-08,47.26649990081787,54.647200202941896,98.96399955749511
2018-06-11,47.304999923706056,54.72167530059814,99.11499977111816
2018-06-12,47.37799987792969,54.871900367736814,99.31449966430664
2018-06-13,47.409499931335446,55.00445022583008,99.49949951171875
2018-06-14,47.457124900817874,55.18827514648437,99.76149940490723
2018-06-15,47.48874988555908,55.40302505493164,99.94999923706055
2018-06-18,47.502624893188475,55.637725067138675,100.11299934387208
2018-06-19,47.484249877929685,55.88355007171631,100.28099937438965
2018-06-20,47.46099987030029,56.10892505645752,100.44149932861328
2018-06-21,47.42737503051758,56.30497493743896,100.58299942016602
2018-06-22,47.38162498474121,56.50452480316162,100.68549957275391
2018-06-25,47.301499938964845,56.6273998260498,100.68699951171875
2018-06-26,47.258124923706056,56.77274990081787,100.74049949645996
2018-06-27,47.21637496948242,56.86319999694824,100.66999969482421
2018-06-28,47.199250030517575,56.93627490997314,100.65949974060058
2018-06-29,47.13512496948242,56.926650047302246,100.5504997253418
2018-07-02,47.07699985504151,56.89707508087158,100.46749992370606
2018-07-03,46.9596248626709,56.80515003204346,100.31049995422363
2018-07-04,46.83387489318848,56.72017498016358,100.13850021362305
2018-07-05,46.73312473297119,56.72119998931885,100.08250045776367
2018-07-06,46.686499786376956,56.76944999694824,100.05900077819824
2018-07-09,46.6783748626709,56.829599952697755,100.0990005493164
2018-07-10,46.65424995422363,56.86339988708496,100.13950080871582
2018-07-11,46.61900005340576,56.91117496490479,100.19600105285645
2018-07-12,46.621875,56.98957500457764,100.33450126647949
2018-07-13,46.653000068664554,57.08097515106201,100.59950141906738
2018-07-16,46.680125045776364,57.1069751739502,100.80200157165527
2018-07-17,46.75212497711182,57.18382511138916,101.0565013885498
2018-07-18,46.800874900817874,57.248925018310544,101.2190013885498
2018-07-19,46.881124877929686,57.32217502593994,101.38200149536132
2018-07-20,46.96262493133545,57.39575004577637,101.67500114440918
2018-07-23,47.080624961853026,57.59747505187988,102.15400123596191
2018-07-24,47.187750053405765,57.92152500152588,102.58300132751465
2018-07-25,47.32100009918213,58.320825004577635,103.24750137329102
2018-07-26,47.429875183105466,58.70610008239746,103.79700164794922
2018-07-27,47.50325012207031,59.01322498321533,104.25050163269043
2018-07-30,47.53737525939941,59.243924903869626,104.51850166320801
2018-07-31,47.61700019836426,59.52984981536865,104.87000160217285
2018-08-01,47.836750221252444,59.822649765014646,105.2315013885498
2018-08-02,48.111625289916994,60.07734966278076,105.62200126647949
2018-08-03,48.36187534332275,60.286199760437015,105.96600112915038
2018-08-06,48.593000411987305,60.462999725341795,106.28000106811524
2018-08-07,48.802500343322755,60.68644981384277,106.61800079345703
2018-08-08,49.0446252822876,60.915724754333496,106.99350051879883
2018-08-09,49.267750358581544,61.07977485656738,107.26750030517579
2018-08-10,49.47025032043457,61.20174980163574,107.446000289917
2018-08-13,49.694750213623045,61.32962474822998,107.61100006103516
2018-08-14,49.92350025177002,61.43787479400635,107.79150009155273
2018-08-15,50.17150039672852,61.484124946594235,107.9185001373291
2018-08-16,50.439500427246095,61.53295001983643,108.08050003051758
2018-08-17,50.766250419616696,61.57307510375976,108.146000289917
2018-08-20,51.064375495910646,61.57875003814697,108.09100036621093
2018-08-21,51.33987541198731,61.46260013580322,108.00700035095215
2018-08-22,51.59275035858154,61.32167510986328,107.8185001373291
2018-08-23,51.858750343322754,61.16430015563965,107.71549987792969
2018-08-24,52.17350044250488,61.11967525482178,107.75149993896484
2018-08-27,52.5238754272461,61.174875259399414,107.9629997253418
2018-08-28,52.89150047302246,61.20960025787353,108.17199974060058
2018-08-29,53.1600004196167,61.28282527923584,108.45899963378906
2018-08-30,53.380500411987306,61.315250396728516,108.67799949645996
2018-08-31,53.62600040435791,61.30145034790039,108.89249954223632
2018-09-03,53.85800037384033,61.2850004196167,109.10249977111816
2018-09-04,54.12362537384033,61.171950340270996,109.2439998626709
2018-09-05,54.36887531280517,61.024125480651854,109.19399986267089
2018-09-06,54.54662532806397,60.829975318908694,109.1474998474121
2018-09-07,54.718750381469725,60.648025321960446,109.10799980163574
2018-09-10,54.83700046539307,60.472100257873535,109.166499710083
2018-09-11,55.013250541687015,60.3102502822876,109.2504997253418
2018-09-12,55.1486255645752,60.18135013580322,109.45299949645997
2018-09-13,55.31225051879883,60.103450012207034,109.71649971008301
2018-09-14,55.390500450134276,60.032374954223634,110.00599975585938
2018-09-17,55.42075042724609,59.90307502746582,110.26949958801269
2018-09-18,55.460750579833984,59.80207500457764,110.63099937438965
2018-09-19,55.50225048065185,59.71147499084473,110.86299934387208
2018-09-20,55.559000396728514,59.66519985198975,111.16349945068359
2018-09-21,55.57775039672852,59.528799819946286,111.45649948120118
2018-09-24,55.6133752822876,59.357674789428714,111.70999946594239
2018-09-25,55.64450035095215,59.24142475128174,111.91949920654297
2018-09-26,55.61250038146973,59.0693998336792,112.01749954223632
2018-09-27,55.611500358581544,58.958199691772464,112.14049987792968
2018-09-28,55.58787536621094,58.896399688720706,112.24249992370605
2018-10-01,55.58325023651123,58.8391996383667,112.4064998626709
2018-10-02,55.594750213623044,58.846974754333495,112.57849998474121
2018-10-03,55.659750366210936,58.888149642944335,112.9125
2018-10-04,55.720875358581544,58.88002471923828,113.1150001525879
2018-10-05,55.75825023651123,58.86132469177246,113.31100006103516
2018-10-08,55.82625026702881,58.82214984893799,113.3845001220703
2018-10-09,55.864000129699704,58.7257999420166,113.43550033569336
2018-10-10,55.805125045776364,58.52180004119873,113.15800056457519
2018-10-11,55.65562496185303,58.281775093078615,112.8080005645752
2018-10-12,55.63400001525879,58.12565021514892,112.61800041198731
2018-10-15,55.627499961853026,57.96615009307861,112.39100036621093
2018-10-16,55.67637481689453,57.86630001068115,112.2805004119873
2018-10-17,55.71162490844726,57.72779998779297,112.23100051879882
2018-10-18,55.661499977111816,57.48055000305176,111.97750053405761
2018-10-19,55.68212490081787,57.30647506713867,111.69750061035157
2018-10-22,55.68037490844726,57.12595005035401,111.4455005645752
2018-10-23,55.68712482452393,56.9235502243042,111.12800064086915
2018-10-24,55.620499801635745,56.59910011291504,110.54500045776368
2018-10-25,55.55612487792969,56.35142517089844,110.2395004272461
2018-10-26,55.43812484741211,56.04642524719238,109.86900024414062
2018-10-29,55.250374984741214,55.608350372314455,109.2810001373291
2018-10-30,55.050625038146975,55.198600387573244,108.71000022888184
2018-10-31,54.88549995422363,54.88315048217773,108.29200019836426
2018-11-01,54.81337490081787,54.63767547607422,107.94850006103516
2018-11-02,54.60324993133545,54.38877544403076,107.65000038146972
2018-11-05,54.32599983215332,54.11657543182373,107.48300056457519
2018-11-06,54.03724994659424,53.909050369262694,107.25600051879883
2018-11-07,53.957124900817874,53.93947525024414,107.54600028991699
2018-11-08,53.88262500762939,53.94717521667481,107.83800010681152
2018-11-09,53.66212501525879,53.837350082397464,107.83800010681152
2018-11-12,53.37224998474121,53.703300094604494,107.80150032043457
2018-11-13,52.998250007629395,53.49022521972656,107.59850044250489
2018-11-14,52.56837501525879,53.310150146484375,107.3115005493164
2018-11-15,52.2607500076294,53.25200023651123,107.25050048828125
2018-11-16,51.938500022888185,53.1645751953125,107.23200035095215
2018-11-19,51.503625106811526,52.96167526245117,106.98150062561035
2018-11-20,50.93175010681152,52.76685009002686,106.66200065612793
2018-11-21,50.4528751373291,52.73410015106201,106.7015007019043
2018-11-22,49.91512508392334,52.58920021057129,106.44200057983399
2018-11-23,49.36499996185303,52.470225143432614,106.24750061035157
2018-11-26,48.89474983215332,52.541575050354005,106.37850074768066
2018-11-27,48.4064998626709,52.56207504272461,106.5490005493164
2018-11-28,47.93249988555908,52.58572502136231,106.76450080871582
2018-11-29,47.39912490844726,52.63147506713867,106.97800102233887
2018-11-30,47.03787498474121,52.72307510375977,107.21450080871583
2018-12-03,46.828250122070315,52.88892498016357,107.44350051879883
2018-12-04,46.48975009918213,52.87644996643066,107.48350028991699
2018-12-05,46.07400016784668,52.77002506256103,107.31150016784667
2018-12-06,45.65187511444092,52.735850143432614,107.18350028991699
2018-12-07,45.20212516784668,52.66192512512207,106.946000289917
2018-12-10,44.895000267028806,52.66422519683838,106.98199996948242
2018-12-11,44.60000038146973,52.70347518920899,107.06449966430664
2018-12-12,44.3787504196167,52.75352516174316,107.26999969482422
2018-12-13,44.12300033569336,52.746500205993655,107.37849960327148
2018-12-14,43.77237529754639,52.698025131225585,107.26549949645997
2018-12-17,43.49837532043457,52.68935012817383,107.17899932861329
2018-12-18,43.362000465393066,52.69672527313232,107.2919994354248
2018-12-19,43.16337547302246,52.660225296020506,107.32099952697754
2018-12-20,42.914000511169434,52.5897253036499,107.24099960327149
2018-12-21,42.64450054168701,52.47887535095215,106.99899978637696
2018-12-24,42.29712562561035,52.29787540435791,106.38199958801269
2018-12-25,41.95450057983398,52.127400398254395,105.73149948120117
2018-12-26,41.657375526428225,52.01047534942627,105.20349922180176
2018-12-27,41.364875411987306,51.89942531585693,104.75299911499023
2018-12-28,41.08550033569336,51.75605030059815,104.22799911499024
2018-12-31,40.74700031280518,51.579000282287595,103.70199928283691
2019-01-01,40.51012535095215,51.540975189208986,103.3544994354248
2019-01-02,40.27550029754639,51.528550148010254,102.98449974060058
2019-01-03,39.86887531280517,51.39687519073486,102.39499969482422
2019-01-04,39.616000175476074,51.48220024108887,102.2504997253418
2019-01-07,39.34512500762939,51.55430011749267,101.97399978637695
2019-01-08,39.12162494659424,51.615625,101.68450012207032
2019-01-09,38.92424983978272,51.643075180053714,101.44399986267089
2019-01-10,38.70987491607666,51.66415004730224,101.15149993896485
2019-01-11,38.54499988555908,51.70187511444092,100.9900001525879
2019-01-14,38.3707498550415,51.77227516174317,100.94800033569337
2019-01-15,38.2082498550415,51.89337501525879,101.00000038146973
2019-01-16,38.13387489318848,52.038274955749515,101.08450012207031
2019-01-17,38.12174987792969,52.2394998550415,101.31500015258788
2019-01-18,38.197875022888184,52.53629970550537,101.78899993896485
2019-01-21,38.322750091552734,52.841399574279784,102.46800003051757
2019-01-22,38.403625106811525,53.07714958190918,103.04550018310547
2019-01-23,38.363000106811526,53.16742458343506,103.35300025939941
2019-01-24,38.319875144958495,53.24247455596924,103.60400009155273
2019-01-25,38.339000129699706,53.377249526977536,103.94300003051758
2019-01-28,38.32100009918213,53.46342468261719,104.11850013732911
2019-01-29,38.28274993896484,53.52594966888428,104.1870002746582
2019-01-30,38.37437496185303,53.633974647521974,104.45
2019-01-31,38.67749996185303,53.88474960327149,104.80149993896484
2019-02-01,38.90575008392334,53.984849548339845,104.8439998626709
2019-02-04,39.19725017547607,54.14587459564209,105.02799987792969
2019-02-05,39.49012508392334,54.32014961242676,105.24899978637696
2019-02-06,39.75175018310547,54.42157459259033,105.33699989318848
2019-02-07,39.966000175476076,54.49252471923828,105.42049980163574
2019-02-08,40.192500305175784,54.58719959259033,105.56399955749512
2019-02-11,40.43537521362305,54.712999534606936,105.72399940490723
2019-02-12,40.65812511444092,54.82354965209961,105.81799926757813
2019-02-13,40.8486249923706,54.921524620056154,105.88949928283691
2019-02-14,41.03537502288818,55.000949668884275,105.92849922180176
2019-02-15,41.20537490844727,55.03942470550537,105.95399932861328
2019-02-18,41.37537479400635,55.07789974212646,105.9794994354248
2019-02-19,41.59574966430664,55.19799976348877,106.10399932861328
2019-02-20,41.82212467193604,55.29357471466064,106.1259994506836
2019-02-21,42.05162467956543,55.35124969482422,106.28649978637695
2019-02-22,42.24174976348877,55.3996997833252,106.47649993896485
2019-02-25,42.465874671936035,55.49799976348877,106.80199966430663
2019-02-26,42.711499786376955,55.634274864196776,107.2729995727539
2019-02-27,42.831749725341794,55.70174999237061,107.56249961853027
2019-02-28,42.91562461853027,55.710624885559085,107.94249954223633
2019-03-01,43.0212495803833,55.786224937438966,108.42999954223633
2019-03-04,43.078749656677246,55.82372493743897,108.75599975585938
2019-03-05,43.09562473297119,55.86382503509522,108.97999954223633
2019-03-06,43.0991247177124,55.97040004730225,109.26599960327148
2019-03-07,43.118624687194824,56.081875038146975,109.52199974060059
2019-03-08,43.149874687194824,56.200025177001955,109.76399993896484
2019-03-11,43.268249702453616,56.401900100708005,110.14300003051758
2019-03-12,43.393499755859374,56.58147506713867,110.47950019836426
2019-03-13,43.53762493133545,56.76437511444092,110.86400032043457
2019-03-14,43.699249839782716,56.92407512664795,111.24850006103516
2019-03-15,43.895499801635744,57.10110015869141,111.63300018310547
2019-03-18,44.115499877929686,57.277625274658206,112.10050010681152
2019-03-19,44.31049995422363,57.47835025787354,112.5745002746582
2019-03-20,44.51212501525879,57.753775405883786,113.09300003051757
2019-03-21,44.8125,58.090200424194336,113.63349990844726
2019-03-22,45.038500022888186,58.32802543640137,113.9375
2019-03-25,45.21987514495849,58.537025451660156,114.24100036621094
2019-03-26,45.37562503814697,58.71075038909912,114.51850051879883
2019-03-27,45.54562511444092,58.85317535400391,114.74850044250488
2019-03-28,45.740250205993654,58.97460041046143,114.99350051879883
2019-03-29,45.92750015258789,59.05540046691895,115.2640007019043
2019-04-01,46.1198751449585,59.17197551727295,115.6020004272461
2019-04-02,46.351000213623045,59.26812553405762,115.9765007019043
2019-04-03,46.61137523651123,59.3882755279541,116.38750076293945
2019-04-04,46.90125026702881,59.567525482177736,116.83600082397462
2019-04-05,47.20237522125244,59.72960033416748,117.30500068664551
2019-04-08,47.46737537384033,59.79980049133301,117.66000061035156
2019-04-09,47.69975032806396,59.80992546081543,117.9430004119873
2019-04-10,47.93612518310547,59.8320255279541,118.22750053405761
2019-04-11,48.12637519836426,59.8797004699707,118.51450080871582
2019-04-12,48.285750198364255,59.963225555419925,118.76650047302246
2019-04-15,48.42587509155273,60.055325508117676,118.94050064086915
2019-04-16,48.58487510681152,60.126025390625,119.09650039672852
2019-04-17,48.77200012207031,60.15695037841797,119.30900039672852
2019-04-18,48.881625175476074,60.16902542114258,119.46650047302246
2019-04-19,49.0417501449585,60.24620037078857,119.78250045776367
2019-04-22,49.23912506103515,60.3858003616333,120.08750038146972
2019-04-23,49.49775009155273,60.58562545776367,120.46400032043456
2019-04-24,49.73137512207031,60.79307537078857,120.87600059509278
2019-04-25,49.938375091552736,61.03047542572021,121.4870002746582
2019-04-26,50.11775016784668,61.27765045166016,122.08450012207031
2019-04-29,50.284875106811526,61.51052532196045,122.62200050354004
2019-04-30,50.36800003051758,61.48050022125244,123.1925006866455
2019-05-01,50.5576250076294,61.3859001159668,123.58800048828125
2019-05-02,50.72587490081787,61.25492515563965,123.93050041198731
2019-05-03,50.910249900817874,61.20055027008057,124.3810001373291
2019-05-06,51.01499977111816,61.16442527770996,124.79199981689453
2019-05-07,51.05699977874756,61.10655040740967,125.103999710083
2019-05-08,51.08549976348877,61.01682529449463,125.36999969482422
2019-05-09,51.10762481689453,60.91122531890869,125.62849960327148
2019-05-10,51.086499786376955,60.7772253036499,125.93749961853027
2019-05-13,50.9176248550415,60.554550361633304,126.05249938964843
2019-05-14,50.785249900817874,60.287825393676755,126.2504997253418
2019-05-15,50.632624816894534,60.10750026702881,126.4629997253418
2019-05-16,50.46037483215332,59.96402530670166,126.74099922180176
2019-05-17,50.274624824523926,59.778850364685056,126.97599945068359
2019-05-20,50.00662479400635,59.50387535095215,127.09899940490723
2019-05-21,49.74562492370605,59.21657524108887,127.17199935913087
2019-05-22,49.440874862670896,58.95512523651123,127.3049991607666
2019-05-23,49.12062492370605,58.64842529296875,127.15649948120117
2019-05-24,48.80399990081787,58.30165023803711,126.97399940490723
2019-05-27,48.483499908447264,57.91637535095215,126.79749908447266
2019-05-28,48.202999877929685,57.78055038452148,126.57549896240235
2019-05-29,47.788749885559085,57.65150051116943,126.42849922180176
2019-05-30,47.403125,57.53985042572022,126.40449943542481
2019-05-31,46.94462509155274,57.33542537689209,126.14349975585938
2019-06-03,46.50487518310547,56.95252532958985,125.72799987792969
2019-06-04,46.21462516784668,56.6499002456665,125.61000022888183
2019-06-05,45.96012516021729,56.339775276184085,125.62600021362304
2019-06-06,45.76637516021729,56.044675254821776,125.74200019836425
2019-06-07,45.678500175476074,55.79910011291504,125.95550003051758
2019-06-10,45.76425018310547,55.66997509002685,126.41800041198731
2019-06-11,45.841125106811525,55.56567516326904,126.7865005493164
2019-06-12,45.88200016021729,55.347725296020506,127.06000099182128
2019-06-13,45.932875061035155,55.1222002029419,127.22950172424316
2019-06-14,45.979625129699706,54.92982521057129,127.44850120544433
2019-06-17,46.11462516784668,54.81395015716553,127.78000144958496
2019-06-18,46.26275005340576,54.69887523651123,128.1930015563965
2019-06-19,46.451375007629395,54.57615032196045,128.59400177001953
2019-06-20,46.69887504577637,54.50277519226074,129.13250160217285
2019-06-21,46.94650001525879,54.47380027770996,129.66900177001952
2019-06-24,47.19162502288818,54.428925323486325,130.2460018157959
2019-06-25,47.40837516784668,54.309425354003906,130.6095012664795
2019-06-26,47.68862514495849,54.21777534484863,131.05900077819825
2019-06-27,47.95662517547608,54.112925338745114,131.4800003051758
2019-06-28,48.24225006103516,54.056125450134275,131.99400062561034
2019-07-01,48.595375061035156,54.21042537689209,132.78600044250487
2019-07-02,48.88400001525879,54.35592536926269,133.45700035095214
2019-07-03,49.15737514495849,54.55432529449463,134.03850059509278
2019-07-04,49.397250175476074,54.74742527008057,134.52050094604493
2019-07-05,49.573250198364256,54.91130027770996,134.8035011291504
2019-07-08,49.666250228881836,55.001225280761716,135.02150115966796
2019-07-09,49.74662532806396,55.116500282287596,135.23950119018554
2019-07-10,49.859625244140624,55.275125122070314,135.55750122070313
2019-07-11,49.95462532043457,55.41372509002686,135.86150054931642
2019-07-12,50.086625289916995,55.56259994506836,136.18400039672852
2019-07-15,50.228125381469724,55.70719985961914,136.48649978637695
2019-07-16,50.3037504196167,55.83214988708496,136.5824996948242
2019-07-17,50.3722505569458,55.942199897766116,136.61149978637695
2019-07-18,50.44975051879883,56.0294750213623,136.58499984741212
2019-07-19,50.49737548828125,56.05002498626709,136.56749954223633
2019-07-22,50.60537548065186,56.10639991760254,136.59999923706056
2019-07-23,50.771250343322755,56.256049919128415,136.89299926757812
2019-07-24,50.882125282287596,56.40107479095459,137.2324996948242
2019-07-25,50.973125267028806,56.54134979248047,137.5345001220703
2019-07-26,51.095875358581544,56.96509971618652,137.90349960327148
2019-07-29,51.197500228881836,57.318749809265135,138.17099990844727
2019-07-30,51.27312526702881,57.60347480773926,138.3595001220703
2019-07-31,51.3810001373291,57.84122486114502,138.3
2019-08-01,51.43125,58.05979995727539,138.32999954223632
2019-08-02,51.42862510681152,58.21580009460449,138.32199935913087
2019-08-05,51.34512500762939,58.30572509765625,138.08449935913086
2019-08-06,51.29212493896485,58.41852512359619,137.99599914550782
2019-08-07,51.239749908447266,58.50230026245117,137.86749877929688
2019-08-08,51.26074981689453,58.65377540588379,137.8919990539551
2019-08-09,51.23187484741211,58.76155052185059,137.8324996948242
2019-08-12,51.17274971008301,58.822475624084475,137.67699966430663
2019-08-13,51.228624725341795,58.93170051574707,137.75299987792968
2019-08-14,51.22112464904785,58.97655048370361,137.63849945068358
2019-08-15,51.17212467193603,59.02887535095215,137.5014991760254
2019-08-16,51.2209997177124,59.14762535095215,137.47699966430665
2019-08-19,51.26012477874756,59.29857540130615,137.47600021362305
2019-08-20,51.27912483215332,59.38977527618408,137.3745002746582
2019-08-21,51.32874984741211,59.52337532043457,137.2779998779297
2019-08-22,51.396749877929686,59.66690044403076,137.15749969482422
2019-08-23,51.332999801635744,59.41910037994385,136.7599998474121
2019-08-26,51.293124961853025,59.242800331115724,136.4809997558594
2019-08-27,51.235375022888185,59.09955024719238,136.2504997253418
2019-08-28,51.141500091552736,58.98540019989014,136.21499938964843
2019-08-29,51.148750114440915,58.94500026702881,136.21799926757814
2019-08-30,51.207750129699704,58.93027515411377,136.2659996032715
2019-09-02,51.40025024414062,59.0197250366211,136.5484992980957
2019-09-03,51.50900020599365,59.01582489013672,136.61599884033203
2019-09-04,51.63587532043457,59.03437480926514,136.7334991455078
2019-09-05,51.75900039672852,59.05082473754883,136.79149932861327
2019-09-06,51.91237525939941,59.093124580383304,136.8609992980957
2019-09-09,52.08350028991699,59.16737461090088,136.9474998474121
2019-09-10,52.18012523651123,59.1891996383667,136.82149963378907
2019-09-11,52.44062519073486,59.32889957427979,136.9284996032715
2019-09-12,52.70750007629395,59.496374702453615,137.12050018310546
2019-09-13,52.86062507629394,59.65127468109131,137.18000030517578
2019-09-16,52.97999992370605,59.73339958190918,137.07600021362305
2019-09-17,53.109249877929685,59.84954967498779,137.08250045776367
2019-09-18,53.23587493896484,59.95244960784912,137.0690010070801
2019-09-19,53.342124938964844,60.07539958953858,137.23350143432617
2019-09-20,53.53074989318848,60.271999549865725,137.53600158691407
2019-09-23,53.683624839782716,60.43484954833984,137.7205017089844
2019-09-24,53.85262470245361,60.562149620056154,137.8025016784668
2019-09-25,54.04637470245361,60.750899696350096,137.99250183105468
2019-09-26,54.18237476348877,60.872249603271484,138.06350173950196
2019-09-27,54.30837478637695,60.964724731445315,138.05700149536133
2019-09-30,54.49874973297119,61.04197483062744,138.1155014038086
2019-10-01,54.7348747253418,61.13374996185303,138.1670021057129
2019-10-02,54.85699977874756,61.12180004119873,138.01800155639648
2019-10-03,54.95124988555908,61.06292495727539,137.82950134277343
2019-10-04,55.12312488555908,61.073100090026855,137.78050079345704
2019-10-07,55.28424987792969,61.08127498626709,137.76050033569337
2019-10-08,55.380499839782715,61.039100074768065,137.7400001525879
2019-10-09,55.42349987030029,60.99445018768311,137.84600067138672
2019-10-10,55.510999870300296,60.93050003051758,137.92500076293945
2019-10-11,55.72924995422363,60.870224952697754,138.0430000305176
2019-10-14,55.92887496948242,60.83482494354248,138.20400009155273
2019-10-15,56.11162509918213,60.86947498321533,138.41300048828126
2019-10-16,56.25662498474121,60.89755001068115,138.50750045776368
2019-10-17,56.43562488555908,60.93344993591309,138.43850021362306
2019-10-18,56.66912498474121,60.972350120544434,138.3370002746582
2019-10-21,56.941499900817874,61.00265007019043,138.30149993896484
2019-10-22,57.22000007629394,61.062750053405765,138.2509994506836
2019-10-23,57.496875,61.094275093078615,138.1449996948242
2019-10-24,57.793000030517575,61.14327507019043,138.16500015258788
2019-10-25,58.13999996185303,61.24337501525879,138.31500015258788
2019-10-28,58.453499984741214,61.420874977111815,138.57300033569337
2019-10-29,58.687249946594235,61.564674949646,138.86100006103516
2019-10-30,58.99099979400635,61.77632484436035,139.3590003967285
2019-10-31,59.340249633789064,61.95702495574951,139.71350021362304
2019-11-01,59.70037479400635,62.11887493133545,139.99350051879884
2019-11-04,60.080874824523924,62.32809982299805,140.36500091552733
2019-11-05,60.48999996185303,62.58534984588623,140.80450134277345
2019-11-06,60.867624855041505,62.809074592590335,141.09550094604492
2019-11-07,61.234374809265134,63.059549713134764,141.35350036621094
2019-11-08,61.53349990844727,63.29934959411621,141.66750106811523
2019-11-11,61.86262512207031,63.504474830627444,141.99550094604493
2019-11-12,62.195624923706056,63.64394989013672,142.27050094604493
2019-11-13,62.571875,63.779850006103516,142.61550064086913
2019-11-14,62.91387519836426,63.92582492828369,143.03400039672852
2019-11-15,63.2807502746582,64.1492748260498,143.6620002746582
2019-11-18,63.6131254196167,64.33565006256103,144.25750045776368
2019-11-19,63.942250442504886,64.5173002243042,144.95850067138673
2019-11-20,64.1923755645752,64.62709999084473,145.5775001525879
2019-11-21,64.42275066375733,64.72799987792969,146.05449981689452
2019-11-22,64.61275062561035,64.80352478027343,146.49749984741212
2019-11-25,64.82925052642823,64.84524993896484,146.84949951171876
